,brief,header,pubtime,savetime
0,9 月 26 日，比特大陆招股说明书曝光，正式启动香港上市计划。对此，Bibox 联合创始人马骥表示此次比特大陆启动香港上市计划，表明了主流投资机构对区块链产业的认可和接纳，这也为其他区块链公司的上市铺平了道路。据悉，比特大陆是 Bibox Lab 联盟成员之一，目前已有 30 多家明星机构加入了 Bibox Lab。,Bibox 马骥：比特大陆启动上市计划，表明主流投资机构对区块链产业的接纳,20:16,2018-09-27 20:59:54
1,据卢森堡时报，欧洲国家卢森堡据称将为区块链技术在金融交易领域的应用寻求全国性的立法。,卢森堡将为区块链技术在金融交易领域的应用寻求立法,18:58,2018-09-27 20:59:54
2,周三，俄罗斯央行向总检察长办公室和内政部提供了有关以「Cashbury」单一品牌运营的一批俄罗斯和外国公司的信息，确定其为近年来「规模最大的金融金字塔之一」。俄罗斯央行官员 Valery Lyakh 向 RIA Novosti 表示，「Cashbury」集团的公司正在按照网络营销原则开展活动，承诺过度盈利，在媒体和社交网络中进行积极的广告宣传，已有数万人参与了该项目。他们通过卢布和加密货币吸引资金，但没有真正经济活动的迹象。俄罗斯央行决定警告公民不要与 Cashbury 合作，但由于这些公司并没有俄罗斯银行许可证，因此俄罗斯央行不能阻止这些公司的活动。Cashbury 公司网站上显示，它承诺的收益率高达年化 600％。,俄罗斯央行披露一起通过卢布和加密货币吸收资金的庞氏骗局,16:34,2018-09-27 20:59:54
3,马耳他金融服务管理局（MFSA）和马耳他数字创新管理局（MDIA）在经过协商之后，马耳他政府宣布《虚拟金融资产法案》（VFA）和《创新技术布局和服务法案》（ITAS）将在今年 11 月 1 日起实施。《创新技术安排和服务法》将成为区块链和加密货币监管提供立法基础，而《虚拟资产法》将为 ICO 项目制定相关审核程序和要求，包括披露其财务历史的必要性。法案实施之后将迎来马耳他区块链峰会，该峰会将成为马耳他的官方平台，促使马耳他成为对于区块链和数币相关公司更友好的国家，使政府从中受益。,马耳他加密货币相关法案将在今年 11 月 1 日实施,16:22,2018-09-27 20:59:55
4,今日英诺天使基金发布声明称，英诺天使基金从未投资火牛（或火牛视频）项目，也对该项目白皮书中罗列英诺天使基金为投资方并不知情。,英诺天使基金否认投资火牛项目,14:51,2018-09-27 20:59:55
5,彭博今日发文称加密货币交易所 BitForex 的交易量存疑，其在 CoinMarketCap 上报告的交易量已超过了伦敦证券交易所。BitForex 副总裁 Garrett Jin 回应彭博称：BitForex「反对」各种操纵，「交易即挖矿」的奖励计划将很快结束。当被问及交易所是否有监控和防止欺诈的工具时，Jin 没有详细说明。,彭博发文质疑 BitForex 交易量超过伦敦证交所,14:36,2018-09-27 20:59:55
6,据彭博社消息，前瑞银银行家创建的金融服务企业 Seba Crypto AG 宣称已从私人和机构投资者手中融资 1 亿瑞士法郎（约合 1.04 亿美元）。Seba 计划取得瑞士金融监管机构 Finma 批准的银行牌照，成为全球首批被监管的加密银行之一，让消费者能用法币投入加密货币交易。该公司 CEO Guido Buehler 表示自 4 月以来一直与 Finma 保持沟通，10 月底会正式提交牌照申请。Buehler 之前在瑞银集团担任资产服务业务的董事总经理。,前瑞银银行家领导的 Seba Crypto 期待成为全球首批被监管的加密银行之一,10:16,2018-09-27 20:59:55
7,根据比特大陆的招股文件，淡马锡通过旗下的投资公司 Palace Investments 和 Pavilion Capital Fund 参与了比特大陆今年 8 月进行的 B+ 轮融资，分别投资 3000 万美元和 2000 万美元。B+ 轮融资之后，淡马锡总计持有比特大陆 0.35% 股权。除了淡马锡之外，新加坡经济发展局旗下的投资机构 EDB Investments 还在今年 7 月参与了比特大陆 B 轮融资，投资 1400 万美元，目前持有比特大陆 0.11% 股权。关注链闻微信公众号，获得对比特大陆招股书的全面解析。,淡马锡在比特大陆 B+ 轮融资中投入 5000 万美元，持有 0.35% 股权,10:16,2018-09-27 20:59:55
8,据比特大陆招股书，去年 8 月份，比特大陆完进行了第一轮融资，共融资 5000 万美元，其中红杉中国投资 1875 万美元、新天域资本投资 1250 万美元、创新工场投资 1250 万美元、一家名为 Blue Lighthouse Services 的股权投资公司入资 425 万美元、IDG 投资 120万美元、北京市集成电路产业国际基金投资 80 万美元。这次融资中，比特大陆估值约为 11 亿美元左右。按照今年8 月完成的 B+ 轮 145 亿美元的公司估值计算，红杉、新天域和创新工场去年在比特大陆的投资，仅仅一年已经获得 13 倍的增值。关注链闻微信公众号，获得对比特大陆招股书的全面解析。,新天域和创新工场参与比特大陆 A 轮融资，仅仅一年已经增值 13 倍,10:13,2018-09-27 20:59:55
9,根据比特大陆招股披露的信息，该公司 2017 年研发支出为7260 万美元，占当年收入的比例为 2.7%；2018 年上半年研发支出 8700 万美元，占同期收入的 3% 左右。这样的研发支出比例，远远低于行业中其他公司。英特尔、高通、Nvidia 等芯片公司，研发投入比例约为收入的 20% 左右。关注链闻微信公众号，获得对比特大陆招股书的全面解析。,比特大陆研发支出占公司总收入的 3%，低于国际同行,10:11,2018-09-27 20:59:55
