,brief,header,pub_time,url
0,截止北京时间18：51，中概股盘前全线下跌，新东方跌9.83%，阿里巴巴跌3.57%，京东跌3.36%，百度跌3.16%，拼多多跌3.86%，蔚来汽车跌3%。,中概股盘前全线下跌：阿里跌3.57%，新东方跌9.83%,19:45,http://www.tmtpost.com/nictation/3548124.html
1,据韩联社报道，韩国乐天集团计划在未来五年新增50万亿韩元（约合人民币3056亿元）投资，聘用7万名新员工。,韩国乐天计划五年投资3000亿元，聘用7万员工,19:40,http://www.tmtpost.com/nictation/3548117.html
2,在线自由职业雇佣平台Fastwork于近日宣布已获得跨境风险投资公司戈壁创投领投的A轮480万美元投资。,自由职业雇佣平台Fastwork获戈壁创投领投A轮480万美元投资,19:38,http://www.tmtpost.com/nictation/3548113.html
3,近日有媒体报道，从今年下半年起，腾讯投资业务显著收紧，钛媒体就具体数量与金额向腾讯求证，腾讯官方表示具体数目不便透露：“腾讯投资目前正在同时进行中的投资项目超过30个。“,网传腾讯投资收紧，腾讯官方：超30个投资项目正在进行中,19:06,http://www.tmtpost.com/nictation/3547980.html
4,工业和信息化部表示：在提速降费之前，2014年底我国只有10%的用户使用20M以上的宽带；到了今年9月份，我国使用100M以上宽带的用户已经超过了60%。,工信部：全国使用100M以上宽带的用户已超60%,19:03,http://www.tmtpost.com/nictation/3547974.html
5,下午有消息称阿里巴巴收缩HC（意指企业预计招聘员工人数），阿里巴巴方面表示：这只是阿里巴巴近期的一次人才盘点和人才体系升级。,阿里巴巴辟谣“收缩招聘”：对人才的要求和很多企业不一样,18:59,http://www.tmtpost.com/nictation/3547969.html
6,HTC首款区块链手机Exodus 1开启预定，仅支持虚拟货币购买，售价为0.15BTC或4.78ETH，相当于960美元以上。,HTC区块链手机Exodus 1开启预订，仅支持虚拟货币购买,18:47,http://www.tmtpost.com/nictation/3547952.html
7,编程初创企业Pulumi宣布获得了1500万美元的A轮融资，该轮融资由MadronaVenture Group领投，Tola Capital跟投。,编程初创企业Pulumi获1500万美元A轮融资,18:45,http://www.tmtpost.com/nictation/3547949.html
8,科大讯飞发布第三季度报告，公司前三季度营收为52.83亿元，同比增长56%；净利为2.19亿元，同比增长30%。,科大讯飞：前三季度营收52.83亿元，同比增长56%,18:34,http://www.tmtpost.com/nictation/3547928.html
9,搜狗表示，“搜索候选”是搜狗为用户更快速获取信息路径的一大创新，将输入法与搜索引擎相结合的这一创新技术搜狗也已申请专利。针对此次的处罚决定，搜狗存有异议。,搜狗回应流量劫持：对处罚有异议，已向法院提出复议,18:32,http://www.tmtpost.com/nictation/3547924.html
10,英国科技公司戴森周二表示，该公司将在新加坡生产电动汽车。戴森计划2020年在新加坡建成一个新工厂，一年之后将投产首辆电动汽车。,戴森电动汽车新工厂选址新加坡，2020年建成,18:27,http://www.tmtpost.com/nictation/3547919.html
11,FF方面称，由于投资方恒大健康未能履行其承诺并支付其同意支付的款项，导致FF正面临财务困难；并在洽谈新的融资。而恒大则已经注册了新的汽车公司。,"FF陷财务困局正在洽谈新融资,恒大已成立新汽车公司",18:18,http://www.tmtpost.com/nictation/3547910.html
12,10月23日，AIRMX（秒新）发布了旗舰品“AIRMX（秒新） Pro”后装式新风系统，售价 15999 元，包含新风机主机、分体式空气检测仪、通风管。,AIRMX推出后装式新风系统旗舰产品，售价15999元,18:18,http://www.tmtpost.com/nictation/3547909.html
13,甲骨文公司宣布收购企业数据库创企DataFox，本次收购的具体细节尚未公开。,甲骨文宣布收购企业数据库创企DataFox,17:57,http://www.tmtpost.com/nictation/3547883.html
14,据IFR，阿里巴巴支持的母婴社区平台宝宝树将于本周寻求获准在港交所进行IPO，募资最多8亿美元。,宝宝树本周寻求获准在港进行IPO，募资最多8亿美元,17:54,http://www.tmtpost.com/nictation/3547879.html
15,10月23日下午，十余名不明身份人员通过打砸电梯、损坏破门等暴力手段擅自闯入OKCoin北京办公室，对员工骚扰辱骂并打砸破坏OKCoin办公物品，OKCoin将法律维权。,OKCoin币行：数十人闯入总部打砸，将诉诸法律维权,17:32,http://www.tmtpost.com/nictation/3547838.html
16,新东方发布2019财年第一季度财报，财报显示，新东方第一季度营收8.598亿美元，市场预期8.41亿美元。,新东方发布2019Q1财报：营收8.6亿美元,17:28,http://www.tmtpost.com/nictation/3547833.html
17,陈罡表示：马蜂窝已开始对相关问题进行整改，欢迎各界的善意监督和建议。,马蜂窝CEO陈罡回应点评数据争议:欢迎善意监督和建议,17:24,http://www.tmtpost.com/nictation/3547828.html
18,苏宁秒达众包APP首次上线，65个城市同步开通，30分钟极速配送。,“苏宁秒达”65城同步开通：30分钟极速配送,17:06,http://www.tmtpost.com/nictation/3547797.html
19,有19.1%的白领平均1年以内就要跳槽一次；34.8%的白领表示自己1-3年内会跳槽一次。针对新职业人群的调研显示，平均跳槽频率在3年以上一次的，占比达62.06%。,美团点评发布新职业报告：加班如家常便饭，跳槽频率低于白领,17:02,http://www.tmtpost.com/nictation/3547783.html
20,搜狗劫持百度搜索流量，法院终审判决构成不正当竞争，令停止侵权。判决后搜狗公司不主动履行判决义务，被罚款50万元。,拒不履行法院判决，搜狗公司被罚50万元,16:43,http://www.tmtpost.com/nictation/3547744.html
21,小米北京新总部建成时间延期，投资20亿如今仍在装修。,小米北京新总部建成时间延期，投资20亿如今仍在装修,16:40,http://www.tmtpost.com/nictation/3547739.html
22,二次元互动兴趣社区克拉克拉KilaKila宣布拿到由微博、沸点资本、青雨资本、中信资本等投资的pre-A及A+轮共计1.2亿元投资。,二次元互动兴趣社区克拉克拉完成1.2亿元融资,16:25,http://www.tmtpost.com/nictation/3547712.html
