,brief,header,pub_time,url
0,,贵人鸟：拟逾5亿元收购经销商的渠道资源并回购库存,20:52,http://www.tmtpost.com/nictation/3640513.html
1,,传中国在推进下调美国生产汽车关税,20:41,http://www.tmtpost.com/nictation/3640495.html
2,,蛋壳公寓否认进行新一轮融资,20:40,http://www.tmtpost.com/nictation/3640493.html
3,,胡玮炜：“致戴威的信”为冒名杜撰 将采取法律手段,20:38,http://www.tmtpost.com/nictation/3640491.html
4,,国家邮政局：11月全国快递服务企业收入同比增14.6%,20:12,http://www.tmtpost.com/nictation/3640459.html
5,,来电CMO任牧：终审判决不是终点，终点是执行落地,19:56,http://www.tmtpost.com/nictation/3640441.html
6,,街电发内部信：不会放弃维权,19:55,http://www.tmtpost.com/nictation/3640439.html
7,,接近高通人士否认苹果手机升级到iOS 12可规避禁售令说法,19:36,http://www.tmtpost.com/nictation/3640416.html
8,,谷歌遭俄罗斯政府罚款，拒绝删除特定搜索结果,19:33,http://www.tmtpost.com/nictation/3640412.html
9,,日本检方“重新拘捕”戈恩不得保释,19:15,http://www.tmtpost.com/nictation/3640389.html
10,,日本检方“重新拘捕”戈恩不得保释,19:15,http://www.tmtpost.com/nictation/3640389.html
11,,华谊兄弟：累计获得8645万元政府补助,19:12,http://www.tmtpost.com/nictation/3640381.html
12,,电竞不会被纳入2024巴黎奥运会比赛项目,19:00,http://www.tmtpost.com/nictation/3640357.html
13,,乐视网：世茂工三拍卖与公司无关，不影响公司与关联方债务解决进度,18:44,http://www.tmtpost.com/nictation/3640338.html
14,,可口可乐董事长穆泰康明年4月退休，CEO詹鲲杰继任,18:28,http://www.tmtpost.com/nictation/3640318.html
15,,海豚供应链获数千万美金融资,18:17,http://www.tmtpost.com/nictation/3640298.html
16,,锤子科技变更法定代表人，公司变更为股份有限公司,18:04,http://www.tmtpost.com/nictation/3640283.html
17,,联合微软、华为，依图科技发布语音开放平台,18:04,http://www.tmtpost.com/nictation/3640281.html
18,,日本移动通信运营商将不使用中国5G设备,17:36,http://www.tmtpost.com/nictation/3640227.html
19,,携程否认日本酒店订单造假:中日模式不同，为失误道歉,17:25,http://www.tmtpost.com/nictation/3640213.html
20,快手与新疆哈密市政府联合宣布达成战略合作，双方将有一系列推进计划陆续展开，围绕文化旅游、城市形象、乡村振兴、特色产品、扶贫帮困等。,快手与新疆哈密达成战略合作，助力推广哈密旅游资源,17:04,http://www.tmtpost.com/nictation/3640135.html
21,,传扎克伯格邀请微软总裁加盟Facebook,16:58,http://www.tmtpost.com/nictation/3640121.html
22,,携程发布旅游开放平台3.0，赋能小微企业和个人创业,16:52,http://www.tmtpost.com/nictation/3640113.html
23,,知乎回应“裁员300人”：大规模裁员系谣言,16:38,http://www.tmtpost.com/nictation/3640088.html
24,腾讯金融科技发布公告显示，微信支付商户平台正式上线区块链电子发票功能，商户将能够零成本接入并开具发票。,微信支付商户平台上线区块链电子发票功能,16:35,http://www.tmtpost.com/nictation/3640082.html
25,,OKEX公告：BCHABC更名为BCH、BCHSV更名为BSV,16:26,http://www.tmtpost.com/nictation/3640068.html
26,,首届中国网络诚信大会举行，将建网络诚信黑名单,16:17,http://www.tmtpost.com/nictation/3640055.html
27,,因5250万用户数据泄漏，谷歌宣布提前四个月关闭Google+服务,16:13,http://www.tmtpost.com/nictation/3640049.html
28,,鲜生活获新一轮数千万美元投资,16:08,http://www.tmtpost.com/nictation/3640039.html
29,,兰亭集势完成收购新加坡电商Ezbuy交易，作价8555万美元,16:02,http://www.tmtpost.com/nictation/3640030.html
30,,GoPro为规避关税，部分生产将从中国迁出,15:57,http://www.tmtpost.com/nictation/3640021.html
31,,*ST长生:证监会决定对高俊芳等采取终身市场禁入措施,15:52,http://www.tmtpost.com/nictation/3640014.html
32,,腾讯音乐联席总裁谢国民遭起诉，称将对索赔提出异议,15:50,http://www.tmtpost.com/nictation/3640009.html
33,,*ST长生：收到深交所重大违法强制退市事先告知书,15:42,http://www.tmtpost.com/nictation/3639997.html
34,,高通中国区董事长：2019年5G商用将成为现实,15:31,http://www.tmtpost.com/nictation/3639972.html
35,,高通诉苹果民事裁定书曝光，和硕受豁免,15:21,http://www.tmtpost.com/nictation/3639954.html
36,,腾讯音乐指导发售价在招股区间中位数附近，筹集至多12亿美元,15:18,http://www.tmtpost.com/nictation/3639948.html
37,,百度再遭工信部点名，将被纳入违法不良记录信息库,15:11,http://www.tmtpost.com/nictation/3639930.html
38,,华大基因研发可检测多种单基因病的NIFTY产品，明年有望上市,14:56,http://www.tmtpost.com/nictation/3639907.html
39,,51talk：未来5年为10万菲律宾外教提供就业机会,14:47,http://www.tmtpost.com/nictation/3639894.html
40,网约车应用Uber想要与公共交通供应商达成合作，公司目前已经同伦敦交通部当局洽谈过加强合作的相关事宜。,Uber拟接入伦敦巴士及地铁数据,14:23,http://www.tmtpost.com/nictation/3639856.html
41,Intel官方已经公开宣布，将在2020年推出全新独立显卡产品，除了高性能计算、人工智能等专业领域，还会进入游戏市场，为此Intel一直在积极扩充研发团队。,为独立显卡新品做准备，Intel挖走AMD GPU技术大牛,13:38,http://www.tmtpost.com/nictation/3639776.html
42,,国内法院裁定禁售部分iPhone手机:没有二审，不可上诉,13:23,http://www.tmtpost.com/nictation/3639759.html
43,工信部日前表示，已要求三大运营商2019年1月1日起，在全国正式提供手机号异地销户服务。目前北京地区已有运营商可以提供异地销号服务。,北京试点手机号异地销户，三大运营商研究解决方案,12:55,http://www.tmtpost.com/nictation/3639727.html
44,,金立经营性债权人二次会谈：10天内重组,12:39,http://www.tmtpost.com/nictation/3639702.html
45,,清华发布AI芯片技术白皮书（2018）,12:31,http://www.tmtpost.com/nictation/3639688.html
46,,金立参股公司南粤银行被列入被执行人名单,12:17,http://www.tmtpost.com/nictation/3639671.html
47,俄罗斯RT新闻援引RBC电视台消息，12月7日，俄罗斯国家杜马提出国家支付系统法律修正案，加强对俄罗斯境外支付系统和电子支付服务（支付宝、微信等）活动的控制。,俄拟禁止支付宝、微信等外国电子支付向俄罗斯人提供服务,12:16,http://www.tmtpost.com/nictation/3639669.html
48,,摩拜单车正面临柏林数据保护监管机构调查,12:12,http://www.tmtpost.com/nictation/3639662.html
49,,美国运营商为发展5G推自愿离职计划，超万名员工加入,12:07,http://www.tmtpost.com/nictation/3639655.html
50,,欧洲刑警组织抓获一批在暗网上贩卖假币的非法组织,11:53,http://www.tmtpost.com/nictation/3639637.html
51,,安徽建立2018年度省级风险投资基金项目库,11:35,http://www.tmtpost.com/nictation/3639610.html
52,据外媒报道，威斯康辛州政府记录显示，富士康集团子公司斥资近1200万美元，购买了奥克莱和绿湾地区的房地产。,富士康斥资1200万美元在美国买楼，设创新中心,11:34,http://www.tmtpost.com/nictation/3639608.html
53,肿瘤精准免疫治疗基因检测平台裕策生物，完成数亿人民币B轮融资，投资方为IDG资本领投。FA为青桐资本。,裕策生物完成数亿人民币B轮融资，IDG资本领投,11:33,http://www.tmtpost.com/nictation/3639604.html
54,依图宣布了两项战略合作：联合微软Azure推出依图语音开放平台，与华为联合发布“智能语音联合解决方案”，将依图语音技术提供给第三方应用开发者。,依图与微软Azure和华为达成战略合作,11:27,http://www.tmtpost.com/nictation/3639590.html
55,在上海举行的2018CDN技术融合与应用发展论坛上，网宿科技与公安部第三研究所（国家网络与信息系统安全产品质量监督检验中心）正式签署战略合作协议。,网宿科技与公安部三所达成战略合作，加速云安全标准落地,11:22,http://www.tmtpost.com/nictation/3639579.html
56,外科医生可以为患者量身定制以此来完美契合他们独特的解剖结构，这种服务甚至还延伸到了企鹅、海龟和狗等动物身上。,哈佛3D打印心脏瓣膜为提高人工膜瓣匹配度开辟道路,11:20,http://www.tmtpost.com/nictation/3639572.html
57,近日，全国连锁租车品牌一嗨租车与微众银行共同宣布，双方达成深度战略合作关系，将在汽车出行、会员服务、金融保险、区块链技术等方面展开合作。,一嗨租车与微众银行达成战略合作,11:10,http://www.tmtpost.com/nictation/3639551.html
58,,锤子科技疑似内部邮件曝光：11月工资无法如期发放,11:00,http://www.tmtpost.com/nictation/3639536.html
59,,在线魔方教学平台“番茄魔方”获数百万美金投资,10:55,http://www.tmtpost.com/nictation/3639527.html
60,,网易严选线下店本月将在杭州开业,10:47,http://www.tmtpost.com/nictation/3639514.html
61,据悉，卫龙辣条品牌持有者河南漯河平平食品有限责任公司希望谋求在香港上市，但上市时间尚未确定。,卫龙辣条欲谋求赴港上市,10:46,http://www.tmtpost.com/nictation/3639511.html
62,,Amazon Go海外首站定在伦敦，2021年计划全球开设3000家,10:45,http://www.tmtpost.com/nictation/3639503.html
63,初创公司Opener的首款飞行汽车BlackFly将于明年开始发售，目前仅能在郊区使用。在美国，该款产品被归类为超轻型航空器，所以无需飞行执照，可在非拥堵地域飞行。,获前谷歌高管支持，Opener明年将发售BlackFly“飞行汽车”,10:31,http://www.tmtpost.com/nictation/3639476.html
64,,努比亚X星空典藏版双屏手机发布，双屏切换技术成亮点,10:23,http://www.tmtpost.com/nictation/3639464.html
65,双方以同程艺龙小程序为合作切入点，一起建立了“同御计划——业务安全联合项目组”，共同探讨微信生态下的OTA产业智慧风控解决方案。,同程艺龙与腾讯云共同成立风控联合项目组,10:19,http://www.tmtpost.com/nictation/3639458.html
66,小黄狗环保科技有限公司与北京笨哥哥网络科技有限公司宣布达成协议，小黄狗以现金+股权方式收购笨哥哥100%股份，双方团队全面整合。,环保科技公司小黄狗收购笨哥哥，后者由真格富士康投资,10:16,http://www.tmtpost.com/nictation/3639453.html
67,,社交电商“每日一淘”完成1亿美元B轮融资,10:14,http://www.tmtpost.com/nictation/3639450.html
68,,江淮大众新能源乘用车项目研发中心在合肥正式开工,09:50,http://www.tmtpost.com/nictation/3639416.html
69,金融领域沟通及协同平台凡泰极客，完成3000万人民币A轮融资，投资方未披露。,金融领域沟通及协同平台凡泰极客融资3000万元,09:49,http://www.tmtpost.com/nictation/3639413.html
70,,浙江省出台“科技新政50条”，力争5年培育100家创新型领军企业,09:38,http://www.tmtpost.com/nictation/3639394.html
71,昨日，山鹰国际控股股份公司与SAP达成战略合作。,SAP与山鹰国际达成战略合作，打造生态型造纸产业链,09:37,http://www.tmtpost.com/nictation/3639392.html
72,,干超加盟优酷，任副总裁,09:26,http://www.tmtpost.com/nictation/3639373.html
73,,华为回应二次听证会：相信加拿大和美国的法律体系后续会给出公正的结论,09:11,http://www.tmtpost.com/nictation/3639351.html
74,,Uber发生全球性宕机，官方尚未给出解释,08:55,http://www.tmtpost.com/nictation/3639331.html
75,苹果公司周一表示，该公司已提出上诉，希望推翻针对某些iPhone在中国的销售禁令。,苹果已上诉，申请推翻老款iPhone中国销售禁令,08:45,http://www.tmtpost.com/nictation/3639319.html
76,“谷歌+”的一个bug导致5250万用户隐私数据面临安全风险，虽然很快修复了问题，但还是决定将在90天内关闭所有面向开发者的接口。,“谷歌+”再遇数据安全隐患，计划关闭时间提前,08:41,http://www.tmtpost.com/nictation/3639314.html
77,OpenChain 旨在使开源许可证的合规性更简单更一致。同时，Google 也将和 Facebook 和 Uber 一起，加入 OpenChain 董事会。,Google作为白金会员加入OpenChain 项目,08:32,http://www.tmtpost.com/nictation/3639304.html
78,近期，湖南、湖北、北京、上海、天津、海口、太原等地的5G建设规划纷纷落地。,多地5G基站落地，国信证券称5G基站数或达4G的1.5-2倍,08:17,http://www.tmtpost.com/nictation/3639289.html
79,红帽（Red Hat Inc.）今天宣布将2018年12月11日确定为股权登记日，并将于2019年1月16日举行特别股东大会。,红帽将于1月举行特别股东大会：针对IBM合并案投票,08:11,http://www.tmtpost.com/nictation/3639282.html
80,据了解，科创板核心制度设计已进入公开征求意见前的关键时期。,科创板核心制度设计已进入公开征求意见前的关键时期,08:01,http://www.tmtpost.com/nictation/3639272.html
81,据The Information消息，亚马逊公司已经解雇了多名员工，这些员工被怀疑向第三方卖家提供内部信息，这些信息可以用来促进销售。,亚马逊多名员工因向第三方卖家泄露销售信息被解雇,07:50,http://www.tmtpost.com/nictation/3639260.html
82,由于加密货币市场的急剧下滑，由比特大陆副总裁加迪·格里克伯格两年前在以色列 Ra'anana 成立的研发中心将于本周关闭，23名员工将被裁掉，格里克伯格同样也将离职。,比特大陆关闭以色列研发中心,07:43,http://www.tmtpost.com/nictation/3639253.html
83,昨日下午，金立举行第二次金立经营债权人会议，这次会议确定金立将进行破产重整。,金立确定破产重整,07:35,http://www.tmtpost.com/nictation/3639244.html
84,进入2019年后，Oculus Quest产品将于年初正式贩售，加上积极降价的营销策略，预计整体VR出货量将提升至600万台。,Oculus新品或取得良好销量，VR产业有望再次升温,22:57,http://www.tmtpost.com/nictation/3638719.html
85,高通赢得中国法院初步禁令，多款iPhone被禁止销售。,苹果回应手机禁售令：中国消费者仍可购买所有型号iPhone,22:26,http://www.tmtpost.com/nictation/3638664.html
86,发改委、国家能源局、工信部印发《提升新能源汽车充电保障能力行动计划》的通知。,三部委发文全面优化充电设施布局，产业链公司有望受益,22:17,http://www.tmtpost.com/nictation/3638652.html
87,据路透社消息，高通称，中国一法院同意其有关“在中国禁售部分iPhone手机”的请求，但其中不包括最新款苹果手机。,高通赢得中国法院初步禁令，多款iPhone被禁止销售,22:10,http://www.tmtpost.com/nictation/3638641.html
88,第一财经与蚂蚁财富深化合作战略启动大会在上海举行，双方在图文内容合作基础上将合作范畴扩大至短视频领域,第一财经与蚂蚁财富合作扩至短视频领域,21:52,http://www.tmtpost.com/nictation/3638621.html
89,金融信息提供商Dealogic的数据显示，今年以来，在港交所上市的公司IPO规模已达314亿美元，创八年来最高纪录，略高于纽交所（302亿美元）。,港交所今年IPO规模有望全球“夺冠”，新股表现却垫底,21:31,http://www.tmtpost.com/nictation/3638594.html
