,brief,header,pub_time,url
0,在一些投资领域，证券公司、基金管理公司已经开始尝试研发针对金融投资的人工智能系统，培训智能机器。通过分析大量的股票交易数据，让机器帮助人选择更优的投资股票。,光大证券执行总裁周健男：金融业已经开始尝试AI选股,16:42,http://www.tmtpost.com/nictation/3466220.html
1,B站成为Steam上两款游戏：《漫展模拟器》和《音灵》的发行商。B站的Steam主页介绍一览写着“中国最大的ACG主题弹幕视频分享网站，也是中国知名的游戏发行商和开发商。,B站发行《漫展模拟器》和《音灵》两款游戏，或意图进军Stream,16:09,http://www.tmtpost.com/nictation/3466153.html
2,借贷风险专项整治工作办公室、互联网金融风险专项整治工作办公室获悉，随着全国统一的检查标准和问题清单的正式发布，各地正积极组织辖内网络借贷机构开展自查自纠。,全国统一网贷机构检查标准和问题清单发布，效果初步显现,15:33,http://www.tmtpost.com/nictation/3466095.html
3,李克强总理在9月6日的国务院常务会议上强调，打造“双创”升级版，要突出重点拓展两大空间：一是工业互联网，二是“互联网＋公共服务”。,李克强：打造“双创”升级版，要突出重点拓展两大空间,14:15,http://www.tmtpost.com/nictation/3466012.html
4,第二季度欧洲智能手机市场出货量中，三星、华为、苹果、荣耀、小米分别排列出货量的1-5名。历年稳居前两位的三星和苹果均明显呈现出了一定的下滑趋势。,欧洲智能手机Q2季度出货量：三星苹果下滑超10%，华为小米追赶,13:21,http://www.tmtpost.com/nictation/3465957.html
5,俄罗斯反对派领袖纳瓦尼的幕僚社群媒体发文表示，中央选举委员会向Google投诉纳瓦尼的竞选广告，Google便移除这些影片，伏科夫指此举已然违法。,谷歌因移除莫斯科市长候选人的竞选广告而遭投诉,13:11,http://www.tmtpost.com/nictation/3465945.html
6,亚马逊正在上架来自J.Crew的一系列产品，其中也包括其旗下J.Crew Mercantile系列的廉价服装。从周三开始，顾客可以在亚马逊时尚购买J.Crew的经典服装。,亚马逊上线J.Crew商品，扩张服装零售市场,12:54,http://www.tmtpost.com/nictation/3465918.html
7,华为董事、首席信息官陶景文表示，华为每年将销售收入10-15%用于研发投入，过去10年累计超过3000亿元。未来每年将投入150亿-200亿美元的研发费用。,华为董事陶景文：未来每年投150亿-200亿美元用于研发,12:25,http://www.tmtpost.com/nictation/3465888.html
8,北京互联网法院9日上午挂牌，集中管辖北京市辖区内应当由基层人民法院受理的第一审特定类型互联网案件，包括互联网购物合同纠纷；互联网服务合同纠纷；互联网著作权权属纠纷等。,北京互联网法院今日上午正式挂牌,11:45,http://www.tmtpost.com/nictation/3465808.html
9,欧尚中国地区门店与大润发同属高鑫零售旗下，基于与大润发的合作经验，公司已于9月初与欧尚就零售业态领域的深度合作展开会谈，并签署战略合作备忘录。,苏宁易购：已与欧尚就零售业态领域的深度合作展开会谈,11:39,http://www.tmtpost.com/nictation/3465796.html
10,加密货币领域的诈骗事件日益猖獗，联邦调查局要求拨款2160万美元用于打击网络犯罪，特别是加密货币和数字资产领域的犯罪。,美FBI已申请2160万美元资金，用于打击数字货币犯罪,11:35,http://www.tmtpost.com/nictation/3465790.html
11,为了打击日益增长的加密货币相关犯罪事件，泰国政府反洗钱办公室（Amlo）正在考虑建立自己的加密货币钱包。,为打击加密货币犯罪，泰国政府考虑推出加密货币钱包,11:21,http://www.tmtpost.com/nictation/3465776.html
12,9月9日消息，近日，网上出现多名网友投诉称，使用ofo小黄车的APP软件时，在充值押金或者退押金的时候，被“诱导”办理了红包年卡。,网友吐槽ofo充退押金“变年卡”，回应称不存在误导,11:03,http://www.tmtpost.com/nictation/3465755.html
13,在线票务和活动策划公司Eventbrite宣布计划在纽约股票交易所销售1000万股A股，并设定价格区间为19-20美元。,在线票务公司Eventbrite将IPO，估值18亿美元,10:59,http://www.tmtpost.com/nictation/3465750.html
14,9月9日消息，据BBC报道，英国航空（British Airway）6日表示，公司订票系统曾遭黑客入侵。,英航订票系统遭黑客入侵，38万客户个人资料外泄,10:02,http://www.tmtpost.com/nictation/3465687.html
15,出现此次误导问题的原因在于，上海复大医院的医院名称与上海复旦大学相关附属医院的简称存在一定语义相似性，误导了网民的就医选择。,百度回应央视报道“上海复大医院推广”事件：为误导致歉,09:50,http://www.tmtpost.com/nictation/3465674.html
16,中国移动香港表示，双卡双待可能是苹果iPhone用户最热切期待的功能。多张卡可来网购，或者是私事一张公事一张。,中国移动暗示：苹果iPhone XS等新机支持双卡双待,09:39,http://www.tmtpost.com/nictation/3465660.html
17,9月9日上午消息，美国总统特朗普周六在Twitter上发文表示，苹果公司如果要避免中国进口产品的征税问题，就应该在美国境内生产产品。,特朗普喊话苹果：想要避免中国征税，就在美国生产,09:25,http://www.tmtpost.com/nictation/3465642.html
18,9月8日消息，马云表示，将于下周宣布公司传承计划，这是认真准备了10年的计划，让年轻一代才俊能接班，解开企业传承发展的问题，并不是媒体报道的“退任”或是“退休”。,媒体称马云将于下周一宣布阿里巴巴传承计划,21:17,http://www.tmtpost.com/nictation/3464863.html
19,该服务基地向上可以通过云HIS连接微医平台能力，向下可通过智能健康终端为个人、家庭和机构提供“线上+线下、全科+专科、全人＋全程”的医疗健康服务。,微医首个HMO基地落户成都，提供一站式新医疗服务,18:36,http://www.tmtpost.com/nictation/3464636.html
