,brief,header,pubtime,savetime
0,自 11 月 2 日起 BCH 价格开始上涨，截至 6 日下午，其涨幅超过 31%。TokenInsight 认为，此次导火索是 11 月 15 日硬分叉事件，此次分叉已得到 Coinbase、Binance 等主流交易所支持，由此引来投资者提前布局。TokenInsight 分析发现，此次上涨主要由稳定币&场外法币流入推动。11 月 2 日至 3 日共计 1.86 亿美元资金从 USDT 流向 BCH，此外，仅 11 月 3 日一天内有超过 1.06 亿美元的法币资金入场。独立分析师 James 认为，在真正硬分叉之前该事件的热度不会下降，但链上数据表明 BCH 的交易热度已经恢复平静。因此，其价格很难在短时间内大幅上涨。,TokenInsight：此次 BCH 上涨主要由稳定币&场外法币流入推动,19:25,2018-11-06 20:03:31
1,比特币矿业巨头 Bitfury 在今日宣布，在新一轮融资中获得 8000 万美元，由欧洲风险投资基金 Korelya Capital 领投，其他参与者包括韩国互联网巨头 Naver Group，亚洲机构 Macquarie Capital 和 Dentsu Japan 以及 Michael Novogratz 的 Galaxy Digital。,比特币矿业巨头 Bitfury 获得 8000 万美元融资,18:35,2018-11-06 20:03:31
2,成都链安科技 Beosin 正式上线全新版「一键式」智能合约自动形式化验证平台 VaaS-ETH 精简版。VaaS 平台是成都链安科技经过 1 年多潜心钻研，采用形式化验证技术研发出的全球首个同时支持 ETH、EOS、Fabric 等多个区块链平台的智能合约安全检测系统，达到 95% 以上准确率。VaaS-ETH 精简版可让区块链从业者免费体验 VaaS「一键式」智能合约安全检测功能，对智能合约多项安全问题进行筛查。成都链安科技针对区块链安全问题打造的全生态安全服务还包括：钱包开发和审计、VaaS 平台定制化开发、安全的 DApp 开发与审计一条龙、安全的智能合约开发审计一条龙、交易所和公链平台安全检测等。,成都链安科技发布 VaaS「一键式」智能合约自动形式化验证平台,17:46,2018-11-06 20:03:31
3,据彭博，香港交易所行政总裁李小加表示：香港交易所将在中期内收购一家科技公司，以支持升级现有交易基础设施并研究使用区块链的计划。,港交所李小加：将在中期收购一家科技公司，研究使用区块链的计划,12:16,2018-11-06 20:03:31
4,比特大陆官方推特「BITMAINtech」公布了 7nm 矿机的最新消息。根据官方推文信息显示，比特大陆将推出两款搭载 7nm 芯片的矿机产品，型号分别为蚂蚁矿机 S15 和 T15，支持 SHA256 加密算法，并在全球公开发售。其中，国内市场开售时间为北京时间 11 月 8 日 14:00。,比特大陆最新 7nm 矿机 11 月 8 日开售，支持 SHA256 算法,11:10,2018-11-06 20:03:31
5,ERC-20 令牌的自主流动性协议 Bancor（BNT）宣布其新平台 BancorX 已上线，该平台已推出的项目包括 Everipedia，eosBLACK，BetDice，MEET.ONE，KARMA，Prochain，和 Chaince。,Bancor 宣布新平台 BancorX 已上线,08:06,2018-11-06 20:03:31
6,区块链技术公司 Blockstream 的首席执行官 Adam Back 在「Let’s Talk 比特币」播客中称，BTC 的可扩展性以及隐私问题可通过支付渠道和侧链解决。,Blockstream CEO：BTC 可扩展性和隐私问题可通过支付渠道和侧链解决,07:18,2018-11-06 20:03:31
7,由前 SpaceX 工程师 Joshua Greenwald 共同创立的加密货币交易所 LXDX 已宣布将通过 STO 发行股票。LXDX 将发行 500 万份代币，这些代币共同代表交易所 10％ 的所有权份额，并使代币持有人获得交易所季度调整后总收入的 10％。代币将定价为 1 欧元，因此这轮融资将以接近 5700 万美元的估值进行。,前 SpaceX 工程师的加密交易所将通过 STO 发行股票,06:42,2018-11-06 20:03:32
8,据瑞士金融市场监管局 FINMA 发布的一封保密信函披露，瑞士金融市场监管局 FINMA 建议无论加密资产存在于银行中还是交易账户中，FINMA 建议金融服务提供商将风险权重固定在800％，以覆盖市场和信贷风险。,瑞士金融市场监管局：建议银行将加密货币交易视为高风险,06:00,2018-11-06 20:03:32
9,据彭博社分析，技术指标显示，比特币可能有望获得收益。从比特币定向运动指数（DMI）的长期趋势线看，比特币进入了一个新的看涨阶段。此外，价格趋势突破了他们的 VERA 波段上限，被广泛认为是一个令投资者鼓舞的迹象。比特币在接近年底时可能会有所上升。,彭博：长期技术指标显示比特币有望上涨,04:50,2018-11-06 20:03:32
10,近期， 美国立法者、电影公司和图书出版商的一些认证推特账号遭到入侵。黑客冒充 SpaceX 和特斯拉的创始人伊隆马斯克（Elon Musk），通过承诺将大量比特币发送给任何先发送少量比特币的用户来进行加密赠品骗局。目前黑客已获利 17.6 万美元，并且金额仍在增加。,黑客冒充马斯克已获利 17.6 万美元比特币,04:20,2018-11-06 20:03:32
11,莱特币创始人李启威（Charlie Lee）近日表示，加密货币仍处于起步阶段。未来，将在该领域开展新的功能并发展。虽然李启威提到加密货币未来将每天被人们使用，但也表示比特币和加密货币仍然是投机性资产。但是，如果想要彻底改变货币，就必须改善加密货币的采用。他认为，加密货币将在未来几年内获得更多扩展，更多隐私和新的第二层解决方案。一旦开发出这些东西，购买和支出加密货币的用户数量就会增加。,李启威：加密货币将在未来几年获得更多扩展,03:08,2018-11-06 20:03:32
12,加密硬件钱包制造商 Trezor 称，其服务器将运行比特币 ABC，遵循 ABC 提案。因为不提供重播保护，因此用户必须自己采取措施将代币转移到可能出现的其他链条上。,加密硬件钱包制造商 Trezor 告知用户它将遵循比特币 ABC 提案,02:56,2018-11-06 20:03:32
13,Coinbase 首席执行官 Zach Abrams 认为，将加密行业的发展与互联网的早期阶段进行比较并不明智，加密货币和区块链与互联网不同，不仅仅是环境，还有人们如何应对。几乎所有新技术都经历了长时间的被偶然发现，一段有意义的不确定性和市场发现时期，以及前所未有的增长突破。在每个周期中，平台都被怀疑，直到它变得显而易见，无可替代和利基，直到无处不在。,Coinbase CEO：将加密行业与互联网早期进行比较并不明智,01:08,2018-11-06 20:03:32
14,美国证券交易委员会（Finance Magnates）正在调查投资顾问与加密货币的关系。负责 1 亿美元及以上的基金经理将接受 SEC 的监管。据三名知情人士称，SEC 对这些人如何存储加密货币，可能的价格操纵和网络安全问题感兴趣。,美国 SEC 正在调查投资顾问与加密货币的联系,00:40,2018-11-06 20:03:32
