,brief,header,pub_time,url
0,公司拟以自有或自筹资金1亿元作为有限合伙人，与参股公司新松投资和沈阳科技风投合作投资设立沈阳新松机器人科技创新投资合伙企业。,机器人：拟1亿元参设科技创新基金，投向人工智能等领域,21:02,http://www.tmtpost.com/nictation/3602768.html
1,按照《规划》要求，2022年，雄安新区等三个设计服务业聚集区将聚集工业设计机构和企业超过300家，初步建成5家具有一定规模和水平创意设计小镇。,2022年雄安新区将形成设计服务业产业集群,20:49,http://www.tmtpost.com/nictation/3602750.html
2,恒大地产集团福州公司申请发行的“中山证券-景悦一期资产支持专项计划”，日前已获上交所通过。据了解，该债券为ABS资产支持证券。发行规模为12.43亿元。,恒大福州公司12亿规模ABS获准发行，曾多次变更规模,20:48,http://www.tmtpost.com/nictation/3602748.html
3,我国首套K12全学段全系列AI教材发布，这套《人工智能实验教材》由河南人民出版社出版。,我国首套K12全学段全系列AI教材发布,20:28,http://www.tmtpost.com/nictation/3602719.html
4,网易号表示将持续的全方位打击“黑公关”现象，让自媒体勒索无所遁形，为企业创造良好的公平竞争环境。,网易号：严厉打击“黑公关”类违规行为,20:15,http://www.tmtpost.com/nictation/3602703.html
5,格力电器董事长兼总裁董明珠的照片出现在行人闯红灯曝光台电子屏上，上面还有几张喷涂董明珠人像广告的公交车正通过斑马线的抓拍图。宁波交警回应称，这属于误识别。,董明珠宁波闯红灯被抓拍？交警：误拍公交车身广告,20:03,http://www.tmtpost.com/nictation/3602689.html
6,亚马逊正与实体零售商谈判，希望说服后者能接受其数字钱包服务Amazon Pay，在移动支付市场向苹果公司发起挑战。,亚马逊欲在线下普及Amazon Pay，挑战苹果Apple Pay,19:58,http://www.tmtpost.com/nictation/3602682.html
7,中兴通讯联合中国电信现场演示了5G网络的丰富业务，结合电信雄安5G试验网的创新成就，呈现六大场景体验业务，以“真5G，酷业务”为主题，完成雄安5G业务的迭代升级。,中兴通讯携手中国电信在雄安领跑六大5G业务演示,19:41,http://www.tmtpost.com/nictation/3602658.html
8,晶准生物获数百万天使轮融资，本轮融资将继续用于技术投入，旨在建立世界一流水准的膜蛋白靶向新药的早期研发平台，为国内外客户提供最专业的CRO服务。,晶准生物获数百万天使轮融资,19:40,http://www.tmtpost.com/nictation/3602655.html
9,宝能与广州签署的新能源车产业园项目后，现落户昆明、杭州、西安、广州四地的新能源工厂前期规划年产能已超过230万辆。,宝能汽车版图扩大，斥资30亿建电池厂,19:23,http://www.tmtpost.com/nictation/3602632.html
10,英伟达在GTC China宣布京东和美团已选用NVIDIA Jetson AGX Xavier平台，为其下一代自主配送机器人提供技术支持。,京东美团用英伟达芯片打造配送机器人,19:21,http://www.tmtpost.com/nictation/3602629.html
11,“中金-美团生意贷第X期资产支持专项计划”已经获批深交所储架发行额度50亿元，并于2018年11月21日完成首期5亿元专项计划的设立。,美团获批深交所50亿生意贷ABS额度，首期发行规模5亿元,19:19,http://www.tmtpost.com/nictation/3602626.html
12,重庆首个5G连续覆盖试验区21日建设完成，5G远程驾驶、5G无人机、虚拟现实等多项5G应用同时亮相，标志着重庆5G网络在商用化发展之路上又前进了一步。,重庆建成首个5G连续覆盖试验区,18:53,http://www.tmtpost.com/nictation/3602599.html
13,京东数字科技副总裁李尚荣表示，京东数字科技将在未来一两个月内系统化推出资管相关的数字化产品，用数字科技帮助更多的合作伙伴提升资管服务能力和风险管理水平。,京东数字科技李尚荣：ABS业务只是“资产数字化”的第一步,18:47,http://www.tmtpost.com/nictation/3602586.html
14,Facebook首席执行官马克·扎克伯格在接受CNN独家访谈时称，他将继续担任公司董事长，公司“二把手”谢丽尔·桑德伯格也不会离职。,扎克伯格称将继续担任脸书董事长，二把手桑德伯格也不会离职,18:46,http://www.tmtpost.com/nictation/3602582.html
15,据该内部人士透露，宝马初期将会在成都投入200辆宝马5系轿车，包括燃油版和插电式混合动力版。为了打造豪华网约车标准，宝马集团为这200辆车配备了专属的网约车司机。,宝马获中国首张外资网约车牌照,18:34,http://www.tmtpost.com/nictation/3602568.html
16,与传言中指向的网易完全放弃漫画这块业务不同，这起交易最终的谈判结果可能会是B站收购网易漫画大部分版权及运营资产，网易未来仍有可能继续漫画的孵化和改编。,B站与网易漫画交易落定，已进入员工安置阶段,18:32,http://www.tmtpost.com/nictation/3602565.html
17,贝壳找房联合广东、广西、福建三省的22个新经纪品牌联合发布《南部沿海经济区新经纪品牌价值观倡议书》，承诺“真房源”为底线、一切以“用户”为核心，提高房产交易的服务品质。,贝壳找房拓展广东、广西、福建三省，进驻95个城市和地区,18:30,http://www.tmtpost.com/nictation/3602562.html
18,在最新公布的由权威行业分析机构ABI Research公布的区块链服务领域竞争力排名榜单中，腾讯云TBaaS凭借在市场应用、产品落地、生态支持等方面的优势获第一。,腾讯云获国际区块链竞争力排名中国区首位,18:17,http://www.tmtpost.com/nictation/3602543.html
19,如何构建知识服务体系，推动付费阅读，清华大学新闻与传播学院院长柳斌杰认为，首先要创造高质量的IP作品。,柳斌杰：构建知识服务体系，首先要创造高质量的IP作品,18:15,http://www.tmtpost.com/nictation/3602539.html
20,21日发布的《世界创新竞争力发展报告(2011～2017)》黄皮书显示，从目前全球数字经济发展总体规模来看，美国、中国、日本与英国列全球前四位。,报告：美中日英位列全球数字经济发展前四位,17:58,http://www.tmtpost.com/nictation/3602516.html
21,近日，爱奇艺与谷歌在DRM领域达成合作，将谷歌Widevine DRM技术接入到爱奇艺Multi-DRM数字版权管理系统中。,爱奇艺与谷歌在数字版权管理领域达成合作,17:47,http://www.tmtpost.com/nictation/3602503.html
22,中国联通已内部发文，宣布设立产业互联网产品中心，聚焦重点垂直行业和创新领域，整合内外部资源，实现产品固化、系列化。,中国联通新设产业互联网产品中心，加码企业级业务,17:45,http://www.tmtpost.com/nictation/3602499.html
23,针对职业打假人王海举报美团点评违规经营二次清算业务，美团点评回应称，此前已与有关部门按照要求制定合规改进方案，并按计划持续推动方案实施。,美团回应支付业务违规质疑：已按有关部门要求整改,17:26,http://www.tmtpost.com/nictation/3602474.html
24,王欣的新公司已创立，云歌智能拥有60多名员工，大股东是王欣，出资457.50万元，占比91.5%，其他控股人包括吴铭、宋歌、何小鹏、戴科英、王羽。,原快播王欣在新创建的“云歌智能”中占股91.5%，已有60多员工,17:22,http://www.tmtpost.com/nictation/3602469.html
25,贾跃亭相关股份的受让人是一位名为“Lian Bossert”的女性，她被表述为“贾跃亭的一位朋友”。据悉，Lian Bossert实际上年仅24岁。,贾跃亭FF股权受让人或为24岁的前乐视美国女雇员,17:15,http://www.tmtpost.com/nictation/3602460.html
26,据外媒报道，三星电子计划到2020年将公司每一款家电产品都与其智能语音助理Bixby连接。此外，三星将扩大Bixby的开放性，让非三星产品也可以使用它。,三星加倍押注虚拟助理：2020年每款家电都将连接Bixby,16:56,http://www.tmtpost.com/nictation/3602353.html
27,继融创、碧桂园之后，富力地产日前于海南成立了文旅公司，拟用自有资金对旅游业、房地产等进行开发。对于成立文旅公司后的具体规划，富力方面未予置评。,融创碧桂园之后，富力地产成立文旅公司,16:48,http://www.tmtpost.com/nictation/3602337.html
28,纺织品B2B平台“百布”宣布完成1亿美金C2轮融资，由老虎环球基金领投，源码资本、成为资本、云启资本、雄牛资本跟投。,纺织品B2B平台“百布”宣布完成1亿美金C2轮融资,16:39,http://www.tmtpost.com/nictation/3602317.html
29,雷军介绍称，小米在今年三季度海外收入同比大涨112.7%，占总收入43.9%。小米创业至今国际化进展之快超出了自己的想象，小米走向海外，进入80多个国家和地区市。,雷军：小米国际化进程超越自己想象,16:38,http://www.tmtpost.com/nictation/3602313.html
30,董明珠认为，格力多年来，可以说在家电行业纳税排在第一。但是格力电器不因为纳税多，而导致企业难以生存，而是纳税越多，我们企业活得越好。,董明珠：纳税不会让格力难生存，纳税越多活得越好,16:26,http://www.tmtpost.com/nictation/3602283.html
31,报告显示，2018年第三季度，趣店总收入19.3亿元人民币（2.8亿美元），同比增长32.9％。,趣店发布三季报，总收入19.3亿元人民币，同比增长32.9％,16:21,http://www.tmtpost.com/nictation/3602274.html
32,6.21英寸FHD+大屏结合三边窄边设计，官方宣称屏占比超过90%；该机前置2400万像素摄像头，配合4合1感光增强镜头、F2.0大光圈和LCD环形补光技术。,荣耀10青春版发布，幻彩渐变2400万AI自拍,16:08,http://www.tmtpost.com/nictation/3602249.html
33,近日，连尚网络（WiFi万能钥匙运营公司）内部任命邮件显示，王静颖出任连尚网络首席执行官，全面负责连尚网络的战略制定、经营管理等工作。,连尚网络王静颖出任新CEO,15:46,http://www.tmtpost.com/nictation/3602185.html
34,一汽解放、智加科技和满帮集团联合宣布，就推动中国无人重卡自动驾驶技术的研发和落地，与英伟达建立合作关系。,一汽解放、智加科技和满帮集团宣布与英伟达合作,15:37,http://www.tmtpost.com/nictation/3602170.html
35,11月21日，国内专业移动出行平台哈啰出行宣布正式携手首汽约车，在北京、上海、杭州、南京、合肥等全国60多个城市同步接入首汽约车网约车业务。,哈啰出行接入首汽约车，全国60余城同步上线,15:26,http://www.tmtpost.com/nictation/3602150.html
36,他在其中对其聘用公关公司Definers的行为表达了自责，但他也表示，Facebook并没有要求Definers发布虚假新闻，也没有付费要求该公司采取这种做法。,Facebook公共政策主管: 没要求Definers发布虚假新闻,15:22,http://www.tmtpost.com/nictation/3602140.html
37,示范项目重点引导方向包括但不限于网络安全防护、网络安全监测预警、新技术新应用安全，包括用于保障云计算、大数据、人工智能、区块链等新技术新应用安全的平台或系统。,工信部：开展网络安全技术应用试点示范项目推荐工作,15:10,http://www.tmtpost.com/nictation/3602113.html
38,他还表示，“关于明年汽车市场，我觉得最大的机会还是结构性的机会，即消费升级带来的机会。”,上汽副总裁蓝青松：明年车市最大机会是消费升级带来的,14:46,http://www.tmtpost.com/nictation/3602081.html
39,据英国《金融时报》报道，“双十一”购物狂节期间，京东动用超过10万名工人打包发货，其中包括数百名职业学院学生。,外媒：京东双十一以实习之名压榨职校学生，不配合不给毕业,14:45,http://www.tmtpost.com/nictation/3602079.html
40,苏宁控股集团董事长张近东表示，2000亿的投资将重点放在发展智慧零售新业态，深化创新前沿技术、构筑完善产业生态，积极扶持江苏本土中小企业、新产业的创新发展等领域。,苏宁控股与江苏省政府签署九大领域合作，未来5年新增投资2000亿,14:33,http://www.tmtpost.com/nictation/3602064.html
41,百度杀毒官网首页显示“百度杀毒感谢一路有你”字样，对此，百度方面表示，以官网公告为准。,百度杀毒谢幕：业内称杀毒软件为抢流量都快成病毒了,14:17,http://www.tmtpost.com/nictation/3602038.html
42,据悉，Kaplan在Facebook担任全球公共政策高级副总裁一职。,美三个民权组织呼吁Facebook裁掉高级副总裁Joel Kaplan,14:15,http://www.tmtpost.com/nictation/3602034.html
43,今天，Autodesk宣布以8.75亿美元收购PlanGrid。后者是一家成立于2011年的旧金山创企，它能帮你把纸质的建筑设计图转移到iPad上。,Autodesk以8.75亿美元收购建筑蓝图管理应用PlanGrid,14:13,http://www.tmtpost.com/nictation/3602030.html
44,迄今为止，Coupang的融资总额为34亿美元，上一轮融资是2015年软银的10亿美元投资。,韩国电商巨头Coupang获20亿美元融资，软银愿景基金投资,14:11,http://www.tmtpost.com/nictation/3602026.html
45,蒋志祥表示，当下通信行业应该是活的比较好的，经济环境不太好的时候反而流量暴增。,分享通信蒋志祥：经济环境不太好的时候反而流量暴增,14:09,http://www.tmtpost.com/nictation/3602023.html
46,LG计划从2019年初开始，向自己位于清州的工厂进行大量投资，配套折叠面板研制项目所需的粘合剂、基板以及其它组件。,华为、联想折叠屏曝光，LG参与屏幕供应,14:08,http://www.tmtpost.com/nictation/3602021.html
47,截至11月21日上午10点半，刘强东身价为47.3亿美元，今年以来已经缩水46.9亿美元，缩水幅度高达49.5%。,刘强东身价跌至47亿美元，年初曾近100亿美元,14:04,http://www.tmtpost.com/nictation/3602015.html
48,瑞典家居零售巨头宣布，将在菲律宾建造目前为止最大的宜家门店，预计开业时间在2020年。这也是宜家在菲律宾开出的第一门店。,宜家要在菲律宾建全球最大门店，占地超过150个篮球场,13:52,http://www.tmtpost.com/nictation/3601999.html
49,用户可以使用Theta币在这个电竞平台上购买包括皮肤在内的一些游戏道具，或者获得一些现实产品的购买优惠。,腾讯《无限法则》和电竞娱乐平台达成直播合作，使用Theta币购买道具,13:40,http://www.tmtpost.com/nictation/3601977.html
50,该手游由央视易橙和微视隆大联合开发、金刚游戏发行。,《舌尖上的中国》正版手游iOS正式上线,13:36,http://www.tmtpost.com/nictation/3601972.html
51,今日盛希泰发文谈“自己眼中的俞敏洪”：“他的内心是非常认可、尊重女性的。”,盛希泰谈俞敏洪：其实他内心是非常认可、尊重女性的,13:26,http://www.tmtpost.com/nictation/3601959.html
52,根据目前查实情况，静安区市场监督管理局对其以欺诈手段提供商品，侵害消费者合法权益的行为，拟按照《上海市消费者权益保护条例》第64条第一款第一项的规定进行处罚。,上海静安市场监管局：拟对盒马鲜生虚假标签事件按规处罚,13:23,http://www.tmtpost.com/nictation/3601955.html
53,雷军透露，小米走向海外，进入80多个国家和地区市场，在其中30个市场手机市场进入前5，给当地带去了产品、技术、管理和资金。,雷军：小米海外收入占比44%，国际化进展之快超出自己想象,13:22,http://www.tmtpost.com/nictation/3601953.html
54,钛媒体11月21日消息，今日，智能投研辅助决策工具研发商熵简科技，完成A轮融资，投资方为嘉实资本，小米科技。,熵简科技完成A轮融资，投资方为嘉实资本、小米科技,13:21,http://www.tmtpost.com/nictation/3601950.html
55,对此，腾讯音乐回应称：不予置评。,腾讯音乐20亿美元IPO计划讨论推迟交易至2019年初,12:55,http://www.tmtpost.com/nictation/3601918.html
56,陈睿说，“这个对于（游戏）业务来说，是一个短期的影响，长期没有影响。”,B站董事长淡定对待游戏版号冻结：不是永久问题，长期没影响,12:53,http://www.tmtpost.com/nictation/3601914.html
57,"黄世勋称，搜索、社交媒体和在线购物网站等互联网公司是T4的早期使用者,也是最大的终端客户群。",黄仁勋：搜索、社交媒体和电商是T4最大终端客户,12:46,http://www.tmtpost.com/nictation/3601902.html
58,NVIDIA今日宣布京东和美团已京东和美团，为其下一代自主配送机器人提供技术支持。,英伟达：京东美团选用Jetson AGX Xavier打造下一代配送机器人,12:29,http://www.tmtpost.com/nictation/3601878.html
59,据悉，《人人能创造》由苹果推出，是一款项目式学习指南课程。,苹果《人人能创造》中文版课程上线，用户可免费下载,12:28,http://www.tmtpost.com/nictation/3601868.html
60,安娜·库丽佳表示，在业务飞速发展的同时，宜家也感受到了中国市场的巨大变化。城镇化和数字化飞速发展，以及消费升级为宜家拓展中国市场提供了更大空间。,宜家零售中国区总裁：中国消费升级带来更多机遇,12:13,http://www.tmtpost.com/nictation/3601842.html
61,陈睿表示，我们和腾讯都是行业内重要的参与者和大平台，所以我们两家公司在动漫方面这么深的合作，应该可以丰富B站的内容数量，也能有效减少我们在内容方面付出的成本。,哔哩哔哩高管解读财报：与腾讯合作可减少内容成本,11:52,http://www.tmtpost.com/nictation/3601819.html
62,此外，甲骨文上月宣布其计划为甲骨文云基础设施部署NVIDIAHGX-2平台。,英伟达公布HGX-2应用进展，合作方有百度甲骨文,11:49,http://www.tmtpost.com/nictation/3601816.html
63,特斯拉现身临港产业区2018秋季人才招聘会，面向社会公开招聘生产经理、生产主管等人员。,特斯拉临港产业区启动招聘：公开招聘生产经理等职位,11:46,http://www.tmtpost.com/nictation/3601812.html
64,据介绍，这款机器人依靠传感器和执行器实现自主移动，配备的大容量电池能满足连续十小时运行。,炬星科技联合英伟达、京东物流推出新款物流AMR机器人,11:37,http://www.tmtpost.com/nictation/3601795.html
65,今年9月，双方拟在2018年年底前达成合作草案，计划在塞尔维亚引入阿里巴巴旗下支付宝支付平台。,塞尔维亚与阿里签署保密协议，外媒称将引入支付宝,11:34,http://www.tmtpost.com/nictation/3601788.html
66,比如，据华尔街日报报道，一家长岛市的中介公司称，其在短短四天时间内已经售出150套公寓。而此时距亚马逊宣布新总部选址在纽约市和弗吉尼亚的阿灵顿才不到一周时间。,亚马逊新总部拉动房地产升温，4天卖了150套房,11:31,http://www.tmtpost.com/nictation/3601784.html
67,“王坚大飞机工作室”的揭牌成立是双方合作中的重要里程碑，将加快上飞公司5G智慧园区建设，实现信息互联互通。,阿里与中国商飞合作，在上飞成立“王坚大飞机工作室”,11:22,http://www.tmtpost.com/nictation/3601773.html
68,智能仓储机器人技术产商Geek+母公司极智嘉科技宣布完成B轮融资，总额1.5亿美元，由华平创投领投，火山石资本、祥峰跟投。,智能仓储机器人公司Geek+完成B轮1.5亿美金融资，华平创投领投,11:20,http://www.tmtpost.com/nictation/3601769.html
69,今天小米发布了最新的75英寸小米电视4S新品，采用4K超高清屏幕，金属机身并内置小爱同学，售价7999元，将于11月23日0点在小米商城和小米有品率先开售。,小米电视4S 75英寸正式发布：内置小爱同学售7999元,11:18,http://www.tmtpost.com/nictation/3601766.html
70,“越来越多的云支出将流向四家公司，即亚马逊、微软、谷歌和阿里巴巴，公共云市场将整合为寡头格局。”高盛分析师表示。,高盛：云服务市场将继续以每年至少20%的速度增长到2021年,11:16,http://www.tmtpost.com/nictation/3601762.html
71,华夏银行将根据汉能移动能源控股集团需求给与最大限度的授信支持，以践行国家支持半导体研发、高端装备制造及新能源产业的方针政策。,汉能与华夏银行签订战略合作协议,11:10,http://www.tmtpost.com/nictation/3601743.html
72,在周二接受CNN采访时表示，他将会继续担任董事长，而该公司二号人物雪莉·桑德伯格（Sheryl Sandberg）也不会离职。,扎克伯格为高管团队辩护：我和桑德伯格都不会离职,11:03,http://www.tmtpost.com/nictation/3601734.html
73,日前，海淀法院受理了此案。,称被指雇水军打压竞争，吉利汽车诉百度侵犯名誉权,10:49,http://www.tmtpost.com/nictation/3601711.html
74,亚马逊CEO杰夫·贝索斯（Jeff Bezos）周二宣布，24家组织将从他的新慈善基金获得资金，共计9750万美元，以奖励他们在帮助无家可归者的过程中所做的贡献。,贝索斯慈善基金向24家组织提供资金：达9750万美元,10:47,http://www.tmtpost.com/nictation/3601706.html
75,南京市拟成立民营企业纾困发展基金，按照“政府引导、社会参与”原则，采取股权、债权等方式向上市公司等重点民营企业提供资金支持，化解上市公司等重点民营企业流动性风险。,南京市拟成立民营企业纾困发展基金,10:45,http://www.tmtpost.com/nictation/3601701.html
76,据美国财经媒体CNBC援引知情人士消息称，亚马逊正在竞购迪士尼从21世纪福克斯公司（Twenty-First Century Fox）收购的22个区域性体育电视网。,传亚马逊竞购迪士尼旗下体育电视网：与福克斯竞争,10:28,http://www.tmtpost.com/nictation/3601665.html
77,目前，上海贝涛金融信息服务有限公司（“贝米钱包”）法定代表人崔某已被徐汇区人民检察院依法批准逮捕，另有4名犯罪嫌疑人被警方依法采取刑事强制措施。,贝米钱包公司法人被捕，4名嫌疑人被采取刑事强制措施,10:22,http://www.tmtpost.com/nictation/3601653.html
78,症状表现在当试图访问App Store时，用户会收到无法连接的报错信息，而Apple Music在尝试访问For You或Browse板块时会报告“我们遇到了问题”。,"App Store, iTunes Store, Apple Music等在线服务同时出现故障",10:18,http://www.tmtpost.com/nictation/3601645.html
79,20日，由省互联网信息办公室指导，浙江大学区块链研究中心、杭州趣链科技有限公司联合成立的浙江省区块链技术研究院在杭州揭牌。,浙江成立首个由政校企联手打造的区块链技术研究机构,10:15,http://www.tmtpost.com/nictation/3601641.html
80,华为常务董事汪涛称，5G网络已经来了，不断增长的网络复杂性给移动网络建设带来三大挑战。,华为常务董事汪涛：5G时代已来，移动网络建设面临三大挑战,10:07,http://www.tmtpost.com/nictation/3601627.html
81,美国服装零售巨头Gap Inc表示，正研究是否关同名品牌的数百家业绩欠佳的门店，此前该部门公布的季度可比销售额下降了7%。,Gap考虑关闭数百家业绩欠佳的门店,10:04,http://www.tmtpost.com/nictation/3601616.html
82,据了解，Citcon专注于帮助美国商家接入微信支付和支付宝。作为全球最大的便利连锁店，7-11在17个国家拥有超过67000家分店。,711成为加拿大首家推出中国移动支付的连锁店,10:03,http://www.tmtpost.com/nictation/3601613.html
83,苹果往年都会在假日季推出新的广告片。,苹果公布动画假日广告片：鼓励人们展示自己的创造力,09:46,http://www.tmtpost.com/nictation/3601590.html
84,钛媒体11月21日消息，无人物流机器人研发商炬星科技，完成数千万人民币Pre-A轮融资，投资方为明势资本领投。,炬星科技完成数千万人民币融资,09:42,http://www.tmtpost.com/nictation/3601585.html
85,目前示范区试点路段总长5km，共设置12个测试项目和7个障碍点，无人驾驶车辆时速可达120km/h。,国内首个5G+V2X融合网络无人驾驶示范区实现整体运营,09:35,http://www.tmtpost.com/nictation/3601570.html
86,最后放上了一张“狮首人身像”的图片，并标注以“Z5 Pro侠”，一行大字“颤抖吧！！小米！！”让人瞩目。,联想常程微博高调为Z5 Pro发声：颤抖吧，小米,09:25,http://www.tmtpost.com/nictation/3601384.html
