,brief,header,pubtime,savetime
0,QuarkChain 发表公告称其测试网将升级至 2.0 版，将在测试网 1.0 版本完备的网络、钱包、浏览器、虚拟机在内的各种设施之上，向社区开放记账功能。在升级后，社区成员参与挖矿将可获得测试网代币（tQKC）作为奖励。开放记账功能后，QuarkChain 的双链结构、通信效率、分配全网算力的核心算法——玻色子算法，都将在 2.0 版本的测试网中得到测试验证。据悉，QuarkChain 将在 11 月 28 日 21 点将举行测试网 2.0 启动有奖直播。,QuarkChain 测试网 2.0 发布：挖矿功能将全面开启,15:33,2018-11-21 21:07:04
1,据财新网，中国金融学会会长、中国人民银行前行长周小川日前接受采访时表示，对于数字货币的监管有以下四点内容几个方面：首先监管是必要的，因为在发展过程中技术开发商和商业性金融机构可能会出现一些扭曲行为，出现一些对社会不利和不稳定的现象，也可能过度偏重一些短期投机，所以是需要监管的。同时，监管必须是动态的，必须动态演进。监管既要防止出现过分地压制新兴科技涌现的现象，同时又不能放得太松，有些事如果一定要等到出了负面后果才出来管，全社会的代价就比较高。再有一点，监管方面需要大幅度的知识结构更新，在一定程度上也需要人的更新。最后，从监管的角度来讲，可能还要从体制设置上来考虑，是否需要一种竞争机制？是否需要多个方案？因为即便当下找到了最好的方案，还不知道它的时间跨度怎么样。,周小川：数字货币的监管是需要的、动态的且及时更新的,15:14,2018-11-21 21:07:04
2,BitPay 宣布，将稳定币 Paxos 列入其商业结算稳定币产品。稳定币的引入将给以商家更多的灵活性，还可以让商家在后端使用加密货币结算交易，减少原本加密货币兑换到法币的费用消耗。Paxos 于 9 月 10 日推出，是第一个受监管的稳定币。,BitPay 将稳定币 Paxos 列入其商业结算稳定币产品,11:15,2018-11-21 21:07:05
3,据 Tokenview 数据显示，截止 10:00，BTC 近 24 小时内链上交易额为 2190019.94 BTC，同比 24 小时前上升 94.1%，BTC 近 24 小时内链上交易数为 284815 笔，同比 24 小时前上升 4.64%； 大额流转方面，昨日 BTC 单笔超过 100 BTC 的大额转账共计 1385 笔，较前日上升 35.52%；分析认为，链上交易额的暴涨除了行情剧烈波动的因素，币安钱包地址转出的约 10 万枚 BTC 占比较大，同时链上交易笔数没有大幅上升，表明 BTC 市场虽然存在一定恐慌情绪，但并未出现大面积抛售。,BTC 近 24 小时内链上交易额约为 96.11 亿美元，同比上升 94.1%,10:06,2018-11-21 21:07:05
4,Binance Labs 宣布投资美国场外交易公司 Koi Trading 300 万美元。Koi Trading 是一家场外交易公司，总部位于美国旧金山，创始人陈浩此前曾担任 HBUS 首席技术官一职。Binance Labs 与 Koi Trading 的合作旨在帮助纠正全球的场外交易困难，为客户提供更好的选择。,币安投资美国场外交易公司 Koi Trading,09:36,2018-11-21 21:07:05
5,加密货币交易市场上最重要的三家场外交易平台 Cumberland、Genesis Trading 和 Circle Trade 决定共享数据，支持一个全新的比特币价格指数，从而帮助机构投资者更好理解比特币价格变动情况。名为「MVIS 比特币美国场外交易现货指数」的全新产品由资产管理公司 VanEck 旗下的 MVIS 推出，该指数将使用场外交易市场上比特币价格进行编制。VanEck 表示，该指数将会成为 VanEck 计划推出的比特币 ETF 产品的基础，因为场外交易市场的数据比交易所数据更加可靠，这对机构投资者而言，可以更好的感知和了解加密货币市场走势。,三大场外交易平台将共享数据， 联合支持 VanEck 推出的全新比特币价格指数,08:09,2018-11-21 21:07:05
6,关注加密货币的媒体 The Block 提供的统计数据显示，尽管 ETH 价格出现跳水，但是此前完成 ICO 的项目方并未出现大量抛售 ETH 的行为。该媒体称，目前 ICO 的项目方总计持有约 357 万 ETH，占 ETH 总供应量的 3.5%，过去两个月中，ICO 项目方仅仅出售了约17 万 ETH，仅占 ICO 项目方持有 ETH 总量的 4.6%，所以市面上所谓的「ICO 项目方在抛售 ETH」的说法并不成立。,统计：ETH 价格跳水，但是 ICO 项目方并未抛售持有的 ETH,07:37,2018-11-21 21:07:05
7,西班牙税务机关将审查该国加密货币持币者 1.5 万人，以避免逃税行为。该国相关机构已经调查了十几家企业、银行和中介公司，选定了 1.5 万加密货币持币人进行此次审查。据西班牙税务机关提供的信息，政府将监控这些加密货币持币人，审查其是否申报了从加密货币交易中获得的利得，调查其是否利用加密货币进行洗钱活动。,西班牙政府审查加密货币持币者 1.5 万人，以避免逃税行为,06:58,2018-11-21 21:07:05
8,纽交所母公司 ICE 设立的加密资产交易平台 Bakkt 宣布，该平台上比特币期货合约发布时间将推迟至 2019 年 1 月。在此之前，Bakkt 原定于 12 月 12 日推出交易比特币期货。Bakkt 交易的比特币期货合约提供实物结算，每笔 Bakkt 比特币期货合约，在该平台旗下的托管服务 Digital Asset Warehouse 上会持有对应的比特币资产。,Bakkt 推迟发布比特币期货产品的时间至 2019 年 1 月,06:14,2018-11-21 21:07:05
9,据 Chainalysis 进行的一项研究，以比特币作为支付方式进行的商品交易出现大幅下降。今年 9 月，以比特币作为支付方式进行的商品交易总金额仅为 9600 万美元，相比之下，去年 12 月份的数据为 4.27 亿美元，降幅达到 80%。不过 Chainalysis 同时表示，在比特币作为商品支付手段出现大幅下降的同时，比特币二层扩容方案却显示出积极迹象，闪电网络本周拥有 4100 个节点，创下新的记录。,以比特币作为支付方式进行的商品交易较去年年底下降 80%,05:52,2018-11-21 21:07:05
