,brief,header,pub_time,url
0,目前，清陶能源已经开发出单体能量密度达到430Wh/kg的高能量密度全固态电池，在量产阶段可轻松达到300Wh/kg以上。,全国首条固态电池产线投产，相关参股公司受关注,20:27,http://www.tmtpost.com/nictation/3600657.html
1,闲鱼客服对此回应称，若欺诈行为存在，受到举报后会进一步处理。对于类似被骗情况，平台一般不会赔付，但会积极处理。此前，汤唯、李沁、李若彤、孟广美等也曾经历诈骗。,闲鱼回应沈梦辰被骗：平台一般不赔付，但会积极处理,20:25,http://www.tmtpost.com/nictation/3600655.html
2,青岛市公安局网络警察支队发布案情通报显示，日前，青岛市成功破获首起自媒体敲诈勒索案，三名犯罪嫌疑人勒索地产商44万，已经被依法逮捕。,青岛破获首起自媒体敲诈勒索案，三名嫌疑人勒索地产商44万,20:02,http://www.tmtpost.com/nictation/3600625.html
3,要求力争到2022年全省民营经济增加值占地区生产总值比重达到60%、民间投资占全社会固定资产投资比重达到50%以上。,四川发布支持民企20条：把民营经济发展情况纳入干部考核,20:01,http://www.tmtpost.com/nictation/3600623.html
4,有OCR领域奥斯卡之称的国际文档分析与识别大会（ICDAR）数据集最新结果公布，中国高校及企业包揽排行榜前五。,文字识别OCR全球权威测试成绩发布：中国包揽前五,19:49,http://www.tmtpost.com/nictation/3600560.html
5,据韩国《东亚日报》报道，此次论坛，百度、小米、海康威视等中国IT企业参会，三星公开了包括能让AI系统的性能最大化的“HBM2 DRAM”在内的产品。,韩媒：三星首在中国办AI论坛，公开新一代存储器,19:48,http://www.tmtpost.com/nictation/3600557.html
6,"小米集团在声明中表示，小米计划到2019年底开设5,000多家门店，拓展农村线下销售。门店的平均面积为300平方英尺，门店将在印度农村创造15,000多个就业机会。",小米10月底在印度开设500多家门店，明年底达到5000家,19:33,http://www.tmtpost.com/nictation/3600532.html
7,央行上海分行发布的第332期《行政处罚信息公示表》显示，银联支付、快钱清算等10家第三方支付机构因违反支付业务规定被罚，罚款金额共计102万元。,10家第三方支付机构违规被罚，严监管常态化,19:31,http://www.tmtpost.com/nictation/3600528.html
8,如何平衡监管和创新成为近期金融科技界关心的话题。业内人士认为，适当监管有助于金融科技回归本源，真正服务于实体经济。,新华社：适当监管有助于金融科技回归本源,19:01,http://www.tmtpost.com/nictation/3600480.html
9,"今天宣布其董事会已经批准一项股票回购计划，根据该计划，公司可在未来六个月内最多回购1,000万美元的股份。",移动大数据服务商极光未来六个月最多回购1000万美元股份,18:46,http://www.tmtpost.com/nictation/3600464.html
10,财报显示，小赢科技第三季度净收入为8.29亿元，同比增长83%，净利润净利润 1.97亿，同比增长97%，Non-GAAP净利润2.48亿，同比大增120％。,小赢科技Q3财报：净营收8.29亿元，同比增长83%,18:43,http://www.tmtpost.com/nictation/3600459.html
11,近日，针对俞敏洪有关女性的错误言论，全国妇联、北京市妇联等均发声予以批驳。11月20日，俞敏洪专程来到全国妇联机关，向广大女同胞诚恳道歉。,俞敏洪通过中国女网向广大女同胞诚恳道歉,18:33,http://www.tmtpost.com/nictation/3600447.html
12,优信第三季度总营收为8.637亿元，同比增长59.6%；净亏损为5.940亿元，去年同期净亏损为人民币7.659亿元。,优信第三季度净亏损8630万美元，同比亏损幅度收窄,18:28,http://www.tmtpost.com/nictation/3600436.html
13,财报显示，拍拍贷三季度净利润为6.495亿元，同比增长20%；营业收入为11.043亿元，同比下降11.7%。,拍拍贷三季度净利润6.49亿元，同比增长20%,18:17,http://www.tmtpost.com/nictation/3600424.html
14,美股周一再次下挫，苹果、亚马逊等众多科技巨头的股价均有明显下滑，而身家与股价联系紧密的富豪们在周一也损失惨重，贝佐斯的身价是缩水了64亿美元，盖茨和巴菲特的身家也有减少。,贝佐斯身家周一缩水64亿美元，盖茨巴菲特身家也有减少,18:12,http://www.tmtpost.com/nictation/3600418.html
15,拼多多发布第三季度财报。报告显示，拼多多第三季度营收33.72亿元，同比增697%；月度活跃用户2.317亿。,拼多多Q3营收33.72亿元，同比增697%,18:10,http://www.tmtpost.com/nictation/3600414.html
16,此次战略合作内容涉及阿里巴巴旗下飞猪、阿里云、支付宝、菜鸟物流等多个业务线，未来双方将建立长期稳定互利共赢的战略合作伙伴关系。,中免集团与阿里巴巴集团签署战略合作协议,17:56,http://www.tmtpost.com/nictation/3600390.html
17,贝壳大中华南区COO张海明表示未来肯定是贝壳上市，不是链家。“因为链家是贝壳的一部分，可以把链家当作品牌，是贝壳的其中品牌之一，无非类似京东自营和其它（商家）的关系。”,未来贝壳会上市，链家只是贝壳一部分,17:38,http://www.tmtpost.com/nictation/3600367.html
18,公司拟以自有资金出资600万元作为有限合伙人，投资映山红隐形冠军基金，该合伙企业的其他投资方分别为江西旅游集团、宜春创投、江西国资创投、亚中电等。,恒大高新：与地方国资创投等设合伙企业，投资宜春拟上市企业,17:36,http://www.tmtpost.com/nictation/3600364.html
19,据报道，14个美国商务部考虑加强管制的领域包括人工智能、芯片、量子计算、机器人、面印和声纹技术等。,美媒：美国商务部出台最严技术出口管制方案,17:08,http://www.tmtpost.com/nictation/3600323.html
