,brief,header,pub_time,url
0,易趣（eBay Inc）当地时间周三指控称，亚马逊员工一直在利用易趣平台的内部消息系统试图说服卖家转向亚马逊的平台。,eBay指控亚马逊一直在非法挖走其平台卖家商户,17:37,http://www.tmtpost.com/nictation/3512601.html
1,一个国际研究团队日前在美国《科学》杂志上发表论文说，他们发明了一种微型“量子透镜”，能够高效控制和检测光束中的量子信息，助力量子计算机与通信网络间的信息传输。,“量子透镜”有望助力量子信息传输,16:41,http://www.tmtpost.com/nictation/3512598.html
2,目前对于中国籍旅客携带行李物品入境，海关依照相关标准进行验放，境外获取物品总值在5000元人民币以内（含5000元）的予以免税放行。,网传上海浦东机场检查代购，海关：个人携带入境物品政策无变动,15:55,http://www.tmtpost.com/nictation/3512542.html
3,总部位于美国波士顿的Rethink Robotics今天宣布倒闭。Rethink是协作机器人Baxter和Sawyer的制造商。,累计融资近1.5亿美元的Rethink Robotics宣布倒闭,15:42,http://www.tmtpost.com/nictation/3512524.html
4,亚马逊首席执行官（CEO）杰夫·贝佐斯（Jeff Bezos）希望打造低成本的太空基础设施，帮助下一代人成为太空企业家。,贝佐斯欲打造低成本太空基础设施,14:58,http://www.tmtpost.com/nictation/3512480.html
5,本田和通用汽车达成协议，共同开发无人驾驶汽车。本田将向通用汽车的无人驾驶汽车公司Cruise注资27.5亿美元。,本田27.5亿美元投资通用汽车无人驾驶公司，成Waymo最大对手,14:29,http://www.tmtpost.com/nictation/3512448.html
6,美国《福布斯》杂志3日发布了2018年度美国富豪400强榜单，亚马逊CEO杰夫-贝佐斯以净值1600亿美元的身价取代微软公司联合创始人比尔-盖茨问鼎榜首。,2018年福布斯富豪榜发布，亚马逊CEO取代比尔-盖茨问鼎榜首,13:56,http://www.tmtpost.com/nictation/3512412.html
7,据供应商以及其他了解相关计划的人士，任天堂计划明年推出Switch电子游戏机的新版本，以维持该设备的销售动能。,任天堂计划明年下半年发布新款Switch,13:34,http://www.tmtpost.com/nictation/3512387.html
8,高盛分析师希思·特里（Heath Terry）将Netflix的股票评级设定为“买入”，12个月目标价设定为470美元，与其周二收盘价相比代表着近25%的上行空间。,高盛：华尔街低估了Netflix，股价仍有25%上行空间,12:43,http://www.tmtpost.com/nictation/3512330.html
9,加密货币初创企业Coinbase Inc．将筹集新资本，对该公司的估值达80亿美元。虽然加密货币价值今年大幅下跌，但是投资者希望抓住区块链技术的机遇。,传Coinbase将进行新一轮融资，估值达80亿美元,12:38,http://www.tmtpost.com/nictation/3512322.html
10,报告预测，包括物联网、人工智能、3D打印、区块链等在内的数字化科技将对全球贸易产生深刻影响，在降低贸易成本和提高生产效率的同时，预计每年将为全球贸易增长贡献约2个百分点。,世贸组织：数字化科技每年将为全球贸易增长贡献约2个百分点,12:13,http://www.tmtpost.com/nictation/3512295.html
11,从深圳市公安局获悉，当地警方日前破获一宗利用AI技术实施网络赌博的案件，打掉一个利用微信红包组织网络赌博的犯罪团伙。,深圳警方破获一宗利用AI技术网络赌博案,11:32,http://www.tmtpost.com/nictation/3512246.html
12,高盛分析师上调阿里巴巴未来12个月的目标股价至247美元，较此前预期的241美元上调2.5%，较周二收盘价160.23美元存在逾54%的溢价空间。,高盛分析师重申阿里评级，预计其一年股价将增长逾50%,10:31,http://www.tmtpost.com/nictation/3512175.html
13,据免税店业界10月2日消息，乐天和新世界免税店上周销售额中，35-40%通过旅行社回扣形式返还至代购手中，而平时这一比重仅为20%。,韩国免税店瞄准中国代购，回扣高达40%,10:13,http://www.tmtpost.com/nictation/3512154.html
14,亚马逊正在取消仓库工人和一些小时工的月度奖金和股票奖励，因为此前亚马逊承诺要将薪酬提高到至少15美元/小时。,亚马逊取消部分员工月度奖金和股票奖励，以支持加薪计划,09:30,http://www.tmtpost.com/nictation/3512107.html
15,10月4日早间消息，传丰田、软银将宣布合作开发自动驾驶等技术。（来源：路透社）,路透社：丰田、软银将宣布合作开发自动驾驶等技术,09:19,http://www.tmtpost.com/nictation/3512094.html
16,日本软银集团支持的液体活检明星公司Guardant Health在美国IPO募资2.38亿美元，按每股19美元卖出1250万股、高于目标区间。,软银支持的液体活检公司Guardant在美国IPO募资2.38亿美元,09:13,http://www.tmtpost.com/nictation/3512086.html
17,腾讯将对哔哩哔哩进行约3.176亿美元的现金投资。,腾讯将对哔哩哔哩进行约3.176亿美元的现金投资,20:23,http://www.tmtpost.com/nictation/3511247.html
18,昨日阿里巴巴集团董事局主席马云在日内瓦出席世界贸易组织2018公共论坛时表示，在新一轮科技革命背景下，未来的经济全球化将更多由中小企业驱动。,马云：未来全球化将更多由中小企业驱动,16:43,http://www.tmtpost.com/nictation/3511014.html
19,昨日白宫经济顾问拉里·库德洛表示，美国总统唐纳德·特朗普将与谷歌首席执行官桑达·皮采共同出席白宫与社交媒体和科技公司的会谈。,美国白宫：特朗普可能10月中旬与科技公司高管会谈,16:07,http://www.tmtpost.com/nictation/3510972.html
