,brief,classes_name,header,news_url,pubtime,savetime
0,从2013年到2017年，习近平已经五次出席G20峰会。其中，2016年的G20峰会在中国杭州举行，习近平主持峰会并发表重要讲话。,澎湃新闻,五次出席G20峰会，习近平提出哪些“中国主张”？,https://www.thepaper.cn/newsDetail_forward_2672375,2小时前,2018-11-26 20:02:03
1,深圳市医学伦理专家委员会已于11月26日启动对该事件涉及伦理问题的调查，对媒体报道的该研究项目的伦理审查书真实性进行核实，有关调查结果将及时向公众进行公布。,澎湃新闻,深圳医学伦理委：已启动对“首例基因编辑婴儿”事件调查,https://www.thepaper.cn/newsDetail_forward_2672821,1小时前,2018-11-26 20:02:03
2,在担任教职之外，贺建奎名下还拥有多家与基因科学有关的公司。根据活跃程度及注册资本判断，因合生物、瀚海基因、南科生命是其最主要的三家公司。,澎湃新闻,基因编辑婴儿缔造者贺建奎：名下8家公司，曾获2亿多投资,https://www.thepaper.cn/newsDetail_forward_2672972,52分钟前,2018-11-26 20:02:03
3,2018年11月26日，上海动物园发布消息称，于1972年5月安家上海动物园、已陪伴大家46年的亚洲象版纳，于11月25日12时50分因抢救无效死亡。,澎湃新闻,亚洲象版纳因抢救无效死亡享年54岁，与几代上海人记忆相伴,https://www.thepaper.cn/newsDetail_forward_2672835,1小时前,2018-11-26 20:02:04
4,近日，有媒体刊文指出，黑龙江“网红”景点雪乡明码标价的住宿价格过高，仍摆脱不了“一锤子买卖”的思维。,澎湃新闻,雪乡明码标价是“明码宰客”？专业人士：首先应重建信任,https://www.thepaper.cn/newsDetail_forward_2672687,24分钟前,2018-11-26 20:02:04
5,西南财经大学近日举办的以土豆为主题的美食节引发关注，五十多道菜品堪比“土豆盛宴”，师生们在11月16日至20日5天内，吃掉了约6.5吨土豆。,澎湃新闻,西南财大全校师生5天猛吃6.5吨土豆：办土豆宴扶贫大凉山,https://www.thepaper.cn/newsDetail_forward_2672774,24分钟前,2018-11-26 20:02:04
6,2018年7月30日19时许，陈某某穿拖鞋驾驶浙A牌照的小型越野客车在杭州文一西路左转至竞舟路行驶过程中发生事故，造成5人死亡，4人构成轻伤，3人构成轻微伤。,澎湃新闻,造成5死7伤！杭州730道路交通肇事案被告人被依法起诉,https://www.thepaper.cn/newsDetail_forward_2672560,25分钟前,2018-11-26 20:02:04
7,“伟大的变革——庆祝改革开放40周年大型展览”从11月14日开始对公众开放。截至25日，展览对公众实际开放的时间已达11天，累计参观人数为486331人次。,澎湃新闻,庆祝改革开放40周年大型展览开放11天共48万余人次参观,https://www.thepaper.cn/newsDetail_forward_2672413,26分钟前,2018-11-26 20:02:04
8,近期发表在《Nature Medicine》上的一项研究称，接受CRISPR-Cas9治疗后，患者体内有较大可能性会形成肿瘤、身患癌症。,澎湃新闻,基因编辑让新生儿免疫艾滋？专家：该技术曾引发致癌争议,https://www.thepaper.cn/newsDetail_forward_2672899,28分钟前,2018-11-26 20:02:04
9,世界首对基因编辑婴儿在中国出生。开此先例之后，科学家会不会走向“设计婴儿”的深渊？来看美国《大众科学》对这种担忧的解读。,澎湃新闻,人类会走向“设计婴儿”深渊吗？来看美国科学家的尝试与担忧,https://www.thepaper.cn/newsDetail_forward_2672956,28分钟前,2018-11-26 20:02:04
10,俄罗斯外交部发言人扎哈罗娃11月26日表示，因基辅在亚速海的挑衅行为，俄外交部将召见乌克兰驻俄使馆临时代办鲁斯兰尼姆钦斯齐。,澎湃新闻,俄外交部将召见乌驻俄使节，三艘乌克兰军舰仍被扣在刻赤港,https://www.thepaper.cn/newsDetail_forward_2672776,29分钟前,2018-11-26 20:02:04
11,石门籍爱国将领郑洞国将军生前非常关心家乡教育事业，其长孙郑建邦为实现祖父夙愿，2008年率先捐资20万元发起成立了“湖南郑洞国教育基金会”。,澎湃新闻,“郑洞国教育基金”奖励将军故里师生，副国级后人亲临捐赠,https://www.thepaper.cn/newsDetail_forward_2672562,29分钟前,2018-11-26 20:02:04
12,"在多次与漂浮在南大洋上的冰山“相会”后,中国第35次南极科学考察队搭乘的“雪龙”号极地科考船25日凌晨在南纬61度55分、东经110度37分附近驶入浮冰区",澎湃新闻,第35次南极科考：“雪龙”号极地科考船驶入南大洋浮冰区,https://www.thepaper.cn/newsDetail_forward_2672678,31分钟前,2018-11-26 20:02:04
13,受访政治与军事专家认为，乌克兰派出军舰硬闯刻赤海峡之举主要是出于国内政治考虑，而俄方的动作也比较克制的，没有开火击沉。各方对此都在把握一种微妙的平衡。,澎湃新闻,俄乌舰只冲突险致交火，专家：乌方小动作难获西方实质支持,https://www.thepaper.cn/newsDetail_forward_2671822,48分钟前,2018-11-26 20:02:04
14,江西瑞昌市人社局办公室工作人员向澎湃新闻表示，虞强的这次调动是经过政府人事会议讨论，属于正常的工作调动，配合拆迁是其中的一部分工作。,澎湃新闻,干部没说服家属配合迁坟就遭调岗？江西瑞昌人社局：正常调动,https://www.thepaper.cn/newsDetail_forward_2671552,57分钟前,2018-11-26 20:02:05
15,美国驻刚果民主共和国大使馆11月25日发表声明称，由于近来不断收到“美国驻当地相关设施会遭到安全威胁”的报告，美国大使馆在综合考量之后宣布暂时关闭。,澎湃新闻,距刚果（金）总统大选一个月，美称因安全威胁暂时关闭大使馆,https://www.thepaper.cn/newsDetail_forward_2672552,57分钟前,2018-11-26 20:02:05
16,当地时间11月25日，美国中西部地区遭遇暴风雪天气，至少1250个航班因此被取消。25日是感恩节假期最后一天，当天的交通压力堪称美国全年之最。,澎湃新闻,美国感恩节假期遇暴风雪，上千航班取消,https://www.thepaper.cn/newsDetail_forward_2672430,58分钟前,2018-11-26 20:02:05
17,国有大行理财子公司阵营再度扩容。11月26日晚间，农业银行、工商银行先后发布公告称，拟设立全资子公司农银理财有限责任公司、工银理财有限责任公司。,澎湃新闻,四大行理财子公司聚齐：工行注册资本最高，农行建行选址深圳,https://www.thepaper.cn/newsDetail_forward_2672876,1小时前,2018-11-26 20:02:05
18,贺建奎除了是一名科学家之外，还是一位成功的商人。他的资本版图覆盖基因科学相关的多个领域。贺建奎是7家公司的股东、6家公司的法定代表人。,澎湃新闻,贺建奎的基因生意：旗下公司总注册资本过亿，南方科大入股,https://www.thepaper.cn/newsDetail_forward_2672626,1小时前,2018-11-26 20:02:05
19,据通化市纪委市监委消息：吉林通化国际内陆港务区原党工委书记、管委会主任孙梁国涉嫌严重违纪违法，目前正接受纪律审查和监察调查。,澎湃新闻,吉林通化国际内陆港务区原管委会主任孙梁国接受审查调查,https://www.thepaper.cn/newsDetail_forward_2672532,1小时前,2018-11-26 20:02:05
20,山西省国资委召开省属国企混改项目新闻发布及推介会，公开发布账面净值超过340亿元的108个混改项目，向民营企业和社会资本敞开合作大门。,澎湃新闻,山西国企向民企敞开合作大门：发布108个混改项目,https://www.thepaper.cn/newsDetail_forward_2672758,1小时前,2018-11-26 20:02:05
21,深圳卫计委就“免疫艾滋病的基因编辑婴儿”发布声明称，深圳和美妇儿科医院医学伦理委员会未按要求进行备案，深圳市医学伦理专家委员会已启动调查。,澎湃新闻,深圳卫计委：和美妇儿科医院医学伦理委员会未按要求备案,https://www.thepaper.cn/newsDetail_forward_2672900,1小时前,2018-11-26 20:02:05
22,刚从该深圳和美医院离职的原医务部主任秦苏骥26日下午也向澎湃新闻表示，他怀疑签名可能是伪造的。“非常蹊跷”，他否认开过相关会议或组织医生签名。,澎湃新闻,医院原医务部主任：网传“基因编辑婴儿”伦理审查申请或造假,https://www.thepaper.cn/newsDetail_forward_2672644,1小时前,2018-11-26 20:02:05
