,brief,header,pubtime,savetime
0,据 Tokenview.com 数据显示，BCH 近 24 小时内链上交易额为 3225395.74 BCH，同比 24 小时前上升 15.95%，BCH 近 24 小时内链上交易数为 377699 笔，同比 24 小时前上升 883.72%。,BCH 近 24 小时内链上交易笔数上升 883.72%,17:22,2018-11-16 19:56:21
1,据 coin.dance 数据，BCH 昨晚分叉，截至发稿目前，BCH ABC 算力为 8963P，BCH SV 链算力为 3520P，BCH ABC 算力是 BCH SV 算力的 2.5 倍，BCH ABC 链已领先 BCH SV 链53个区块，BCH ABC 挖矿难度是 SV 的 2 倍以上。,BCH ABC 算力是 BCH SV 的 2.5 倍,16:00,2018-11-16 19:56:21
2,针对零售行业的区块链初创公司 OSA DC 宣布，全球最大快消公司雀巢已经与其签订合约，接受 OSA DC 提供的服务。为了提供相应的服务，OSA DC 将在交易所回购 OSA 代币。OSA DC 表示，针对雀巢的服务，估计将回购总量超过 500 万 的 OSA 代币。目前全球最大的 20 家大型零售品牌和消费品制造商中，有8 家已经是 OSA DC 客户。OSA DC 表示，这些客户的总营业额超过 3050 亿美元，大约是目前加密货币市值的 1.5 倍，反映出区块链在零售行业巨大的应用前景。,OSA DC 计划回购 500 万 OSA 代币，执行雀巢服务合约,14:00,2018-11-16 19:56:21
3,ArcBlock 创始人兼 CEO 冒志鸿关于 BCH 分叉发表观点：BCH 本次的分叉大战只是说明了 BCH 是纯粹逐利的利益集团的中心化赌局，区块链早期发展时代的极客精神在此已经荡然无存，更不用谈去中心化、一个 CPU 一票这样的民主理念。 是我们用户们发出声音彻底回归 BTC 的时候了，如同 Vitalik 所说的“反抗暴君和疯子，本来最好时机是去年，现在最好时机是今天”。 区块链前进的征途还很崎岖，相比之下反而政府、大公司未必是最大的阻碍，反而是这些利用了区块链的新霸权主义才是区块链的最大敌人。,冒志鸿：BCH 分叉大战表明其是纯粹逐利的利益集团的中心化赌局,12:54,2018-11-16 19:56:21
4,据 Tokenview 数据显示，11 月 16 日 11:12:46，该交易由 0xdf95de 开头钱包地址向 0x229b5c0 开头钱包地址于区块（6712758）转出了 24800 ETH ，价值约 453.84 万美元；11 月 16 日 11:21:23，该交易由 0xd8a83b7 开头钱包地址向 0x229b5c0 开头钱包地址于区块（6712798）转出了 52000 ETH ，价值约 951.6 万美元，流入地址为火币交易所。,76800 ETH 流入火币交易所 ，价值约 1405.44 万美元,11:39,2018-11-16 19:56:22
5,蚂蚁金服区块链解决方案总监梁志华在上海的一个活动上表示，蚂蚁区块链的商品溯源解决方案在刚刚结束的双十一购物节中共支持了 7 万家商户，对 1.5 亿 件商品提供了溯源保真纪录，覆盖面达 120 个国家。,蚂蚁金服：蚂蚁区块链商品溯源应用在双十一中支持了 7 万家商户的 1.5 亿 件商品,11:00,2018-11-16 19:56:22
6,据 Tokenview.com 数据显示，BCH 近 24 小时内链上交易额为3439755.2 BCH，同比 24 小时前上升 19.31%，BCH 近 24 小时内链上交易数为 384131 笔，同比 24 小时前上升 1032.39%； BCH 昨日链上大额转账共计 217 笔，单笔均超过 1000 BCH；昨日 BCH 单笔超过 1000 BCH 的大额转账共计 217 笔，较前日下降 12.85%；分析认为 BCH 遭遇粉尘攻击，其实就是在比特现金网络中有很多交易金额极少，手续费极低甚至是免费的交易，造成了比特现金网络的拥堵。,Tokenview：BCH 遭遇粉尘攻击，近 24 小时内交易笔数暴增 1032.39%,10:44,2018-11-16 19:56:22
7,TokenInsight 数据显示，反映区块链行业整体表现的 TI 指数北京时间 11 月 16 日 8 时报 529.18点，较昨日同期下跌 8.33 点，跌幅为 1.55%。TokenInsight 密切关注的 28 个细分行业中，24 小时内涨幅最高的为信息技术服务应用行业，涨幅为 8.27%；24 小时内跌幅最高的为跨链与侧链行业，跌幅为6.95%。昨日 BCH 硬分叉前 BTC 算力短暂下降 32%，后快速回升至 46.7EH/s，当前算力总体稳定于前期水平。BCtrend 分析师Jeffrey 认为，BTC 算力如若缓慢下降或将引起资金持续回笼。但分叉事件带来新一轮中心化的信任危机，投资者需严防风险。,TokenInsight：BCH 硬分叉中 BTC 算力剧烈波动，当前稳定于前期平台水平,08:59,2018-11-16 19:56:22
8,据 Coindesk 报道，为了遵守国际社会对伊朗的制裁行动，加密货币交易所币安建议伊朗用户撤回资金。报道援引消息人士称，伊朗用户最近收到来自币安的电子邮件说，「如果你有币安帐户且属于制裁类别，请尽快从币安撤回资产。」币安拒绝对此消息发表评论。消息人士称，币安已经关闭了客户认证流程中使用了伊朗护照的账户，现在开始警告与伊朗 IP 地址有关的账户。,币安建议伊朗用户撤回资金,06:09,2018-11-16 19:56:22
9,总部位于香港的区块链投资机构 Kenetic 宣布旗下的投资组合跑赢加密资产市场大幅下滑的熊市，截止 10 月 31日的 10 个月中，其投资组合获得了 77% 的回报。Kenetic 首席执行官 Daniel Weinberg 表示，这主要得益于该机构在机构投资领域的经验和风险管理能力。Kenetic 同时宣布，与意博资本集团（VSFG）旗下的全资子公司意博资本亚洲有限公司达成战略合作关系，向专业机构投资者提供进入加密货币资产投资领域的机会。意博资本亚洲拥有香港证监会批准的第 1 类（证券交易）、第 4 类（就证券提供意见）及第 9 类（资产管理）业务牌照。,Kenetic 今年前十个月实现 77% 投资回报，与意博资本结盟向机构投资者提供加密资产投资通道,06:07,2018-11-16 19:56:22
10,加密货币交易所 OKCoin 宣布正式在阿根廷推出法币交易平台，用户可在该平台使用阿根廷比索与 BTC、BCH、ETH、ADA、XML、ZEC 和 0x 等加密货币进行交易。OKCoin 表示，未来几个月计划在其他拉丁美洲国家推出法币交易服务。,OKCoin 在阿根廷推出法币交易服务,05:42,2018-11-16 19:56:22
11,比特币现金于北京时间 16 日 00:40 启动硬分叉，在高度为 556766 的区块之后分叉为 BCH ABC 和 BCH SV 两条相互竞争的区块链，目前两条区块链共同存在。在 Poloniex 交易所上，用户的 BCH 余额已经被转换成 BCHABC 和 BCHSV 两个币种，并已经提供相应的交易对。链闻读者如希望查看目前两条区块链的节点情况，推荐 cashnodes.io 和 cash.coin.dance 两个网站。,比特币现金硬分叉启动，产生两条区块链目前竞争共存,05:08,2018-11-16 19:56:22
12,币安宣布，将上线 Circle 推出的稳定币 USDC，这将是在币安上线的第二个受监管的稳定币。此前该交易所上线了第一个受监管的稳定币 Paxos。此外，币安还支持 Tether 和 TrueUSD 的交易。币安创始人赵长鹏近日在采访中表示，目前受监管的稳定币透明度较高，但它们的智能合约都有后门，这些后门还没有被人用过、干涉过，万一某天被使用的话，对用户来说可能会造成损失。,币安将上线第二个受监管的稳定币 USDC；赵长鹏称受监管稳定币的智能合约都有后门,04:28,2018-11-16 19:56:22
