,brief,header,pub_time,url
0,海航集团有限公司内部架构已经从最多时的七个业务板块变更为三个。,海航裁撤科技板块，仅保留30人,18:45,http://www.tmtpost.com/nictation/3593236.html
1,沃尔玛表示，该公司将会把Check Out With Me“移动收银台”服务在“黑色星期五”之前，扩展到该公司旗下的每一个超级购物中心。,沃尔玛和塔吉特推出移动支付服务,18:43,http://www.tmtpost.com/nictation/3593231.html
2,据百度区块链方面介绍，该实验室基于百度区块链技术，研究内容版权保护、证据聚合和真相还原，通过区块链与人工智能技术实现信源与真新闻内容生产。,百度合作人民大学封面传媒，设区块链媒体实验室,18:37,http://www.tmtpost.com/nictation/3593223.html
3,其中，作为华为手机原生音乐应用，华为音乐目前已拥有1亿月活用户。,余承东：华为音乐月活用户达1亿,18:35,http://www.tmtpost.com/nictation/3593219.html
4,饿了么表示，将第一时间主动向食药监部门报告，并全力配合相关后续调查。饿了么决不允许低劣原材料制作的餐品在平台上流出。,饿了么回应劣质料理包：使用问题品牌的商家全部下线,18:33,http://www.tmtpost.com/nictation/3593216.html
5,近日，杭州互联网法院发布案情通报，因四家网络科技有限公司批量注册微信公众号，违规从事网络借贷信息中介业务,腾讯因不正当竞争起诉四家非法网络借贷公司,18:32,http://www.tmtpost.com/nictation/3593214.html
6,公开资料显示，R+成立于2013年，以“零售+”为理念，主攻实体零售门店移动管理App，为终端门店提供可提升门店经营管理和运营效率的SaaS平台。,智慧零售服务商瑞界完成数千万元Pre-A轮融资,17:46,http://www.tmtpost.com/nictation/3593046.html
7,他透露，淘宝直播已经带来千亿级成交，内容新产业也正创造百万级的就业机会，而内容与商品产生的化学反应，将是未来最大的商业机会。,淘宝蒋凡：个性化推荐超传统搜索，AI造就新业态,17:41,http://www.tmtpost.com/nictation/3593039.html
8,作为联合发起人之一，作业帮等呼吁各界共同努力，携手共建青少年成长所需的健康网络和信息环境，为青少年的茁壮成长做出应有的努力和贡献。,作业帮等联合发起倡议，共建青少年信息安全清朗环境,17:40,http://www.tmtpost.com/nictation/3593037.html
9,视觉人工智能技术提供商ArcSoft虹软近日在深圳发布了全新升级的人工智能开放平台及“星火”AI创业者扶持计划。,虹软升级人工智能开放平台，新增活体检测、人证对比等多项SDK,17:33,http://www.tmtpost.com/nictation/3593026.html
10,2018广州车展上，广汽新能源“Aion”系列正式发布，首款车型Aion S将于明年5月正式上市。,2018广州车展 | 广汽新能源发布“Aion”系列及首款车型Aion S,17:29,http://www.tmtpost.com/nictation/3592944.html
11,银隆新能源16日通过官微表示，自公司发布已通过法律手段对大股东追溯其涉嫌侵占公司利益金额超过10亿元的消息以来，引起了社会各界的广泛关注。,银隆新能源：相关案件涉嫌对公司侵占超过10亿元,17:24,http://www.tmtpost.com/nictation/3593007.html
12,盒马CEO侯毅在演讲时指出，门店对于盒马来讲，仅仅是品牌展现，是和消费者交互的场景，属于前置仓。,盒马侯毅：零售业和新制造一体化，才能卖到高价,17:16,http://www.tmtpost.com/nictation/3592989.html
13,国家网信办有关负责人指出，自媒体乱象的滋生，平台企业负有不可推卸的责任。,国家网信办约谈客户端自媒体平台，主体责任不容缺失,17:12,http://www.tmtpost.com/nictation/3592984.html
14,Google在本周举行的Chrome开发者大会（Chrome Dev Summit）上发布了图片压缩工具Squoosh，可在大幅减少图片大小的状况下提供几乎不失真的图片。,谷歌推图片压缩工具Squoosh，几乎不失真且能离线使用,16:57,http://www.tmtpost.com/nictation/3592958.html
15,消息面上，中共中央、国务院下发关于学前教育深化改革规范发展的若干意见，禁止民办幼儿园上市，上市公司禁购营利性幼儿园资产。,威创股份跌停，两机构席位卖出2851万元,16:54,http://www.tmtpost.com/nictation/3592954.html
16,证监会新闻发言人表示，证监会修订发布发行股票并购重组相关内容规定，其中包括不再强制要求披露交易标的预估值，方便并购双方展开交易对话。,证监会修订发布发行股票并购重组相关内容规定,16:35,http://www.tmtpost.com/nictation/3592931.html
17,CEO贝索斯表示：“亚马逊并非大而不会倒闭，事实上，我预计终有一天亚马逊会倒下，甚至是破产。如果你看看那些大公司，它们的寿命往往只有三十多年，而不是一百年以上。”,贝索斯：亚马逊终有一天会倒下，但我们的职责是让这一天尽可能晚到来,16:25,http://www.tmtpost.com/nictation/3592923.html
18,美国专利及商标局近日公布了苹果一项可离线使用语音助理Siri的专利申请。,苹果Siri未来或不联网也能使用，直接在用户设备处理,16:20,http://www.tmtpost.com/nictation/3592915.html
19,今年4月，腾讯与长安汽车正式签署智能网联汽车合资合作协议。并成立梧桐车联科技有限责任公司，致力于在车联网、大数据、云计算等领域打造面向行业的开放平台。,腾讯与长安汽车合资公司梧桐车联发布首款智联网汽车,16:08,http://www.tmtpost.com/nictation/3592895.html
20,有鉴于此，科创板可能会考虑让负责承销保荐的证券公司拿出真金白银认购新股，以此促进保荐机构勤勉尽责。,交易所会商科创板制度设计，保荐机构或自掏腰包认购新股,16:01,http://www.tmtpost.com/nictation/3592878.html
21,汽车之家今日公布双11数据，截止11月14日，产生订单用户数572527人，促成购车交易总额952亿元。,汽车之家双11数据：订单用户数超57万，交易总额952亿,15:48,http://www.tmtpost.com/nictation/3592859.html
22,该意见强调了学前教育的公益性，并要求遏制过度逐利的行为。,新华时评：办幼儿园不是为了发财的,15:42,http://www.tmtpost.com/nictation/3592845.html
23,近日，国能电动汽车与河钢集团在石家庄签署战略合作协议。双方将以新能源汽车为重点，将国能的汽车产业链与河钢的钢铁产业链结合。,国能电动汽车与河钢集团合作研发新能源车材料,15:37,http://www.tmtpost.com/nictation/3592837.html
24,首批中国地区特斯拉Model 3在中国区的售价开始公开。其中，裸配价格58.8万，高性能版本价格为69.8万。,特斯拉Model 3中国预售价58.8万起，为美国售价的2.5倍,15:17,http://www.tmtpost.com/nictation/3592805.html
25,钛媒体11月16日消息，小鹏汽车宣布首款量产车G3将于12月12日正式上市。,2018广州车展 | 小鹏汽车宣布首款量产车G3将于12月12日正式上市,15:12,http://www.tmtpost.com/nictation/3592794.html
26,蚂蚁金服董事长兼CEO井贤栋表示，金融科技要守正创新、正本清源，这个“正和本”就是要用科技方式更好的服务实体经济。,井贤栋：金融科技要守正创新正本清源,15:06,http://www.tmtpost.com/nictation/3592784.html
27,"易到CEO巩振兵回应钛媒体称，他是主动下跪的，很多信息都是假的，等警方处理。
［原文链接］",易到巩振兵回应逼员工下跪传闻：他是主动下跪的，等警方处理,14:57,http://www.tmtpost.com/nictation/3592759.html
28,商汤科技在第二十届高交会南山区重大科技活动发布会中宣布，深圳华侨城中学正式成为商汤教育在深圳市的首家合作学校。,商汤科技联合深圳华侨城中学打造“AI实验学校”,14:57,http://www.tmtpost.com/nictation/3592767.html
29,上海木空网络科技有限公司旗下“兔子商城”已于今日正式收购“白小E”。,无人智能货柜独角兽兔子商城收购白小E,14:54,http://www.tmtpost.com/nictation/3592761.html
30,双方将依托小米的AI技术和优势生态以及一汽在出行领域双方将依托小米的AI技术和优势生态以及一汽在出行领域的技术积累和经验，在人工智能、智能设备等领域开展合作。,小米集团携手一汽奔腾，用小爱同学打造智能汽车新体验,14:50,http://www.tmtpost.com/nictation/3592753.html
31,针对美国做空机构Blue Orca发布的“做空报告”，今日，拼多多回应称财务报表中的数字完全符合美国证券交易委员会（SEC）的规定。,拼多多回应“做空”：报告与事实不相符，财报完全合规,14:41,http://www.tmtpost.com/nictation/3592738.html
32,今日上午，中关村发布国内首个鼓励颠覆性技术创新的专项政策文件，支持周期一般为五年，累计支持金额最高1亿元。,中关村支持颠覆性技术创新，累计支持金额最高1亿,14:28,http://www.tmtpost.com/nictation/3592716.html
33,美团闪购业务日订单量已经超过百万，同时来自美团披露的数据，其包含外卖在内的即时配送日订单量超过2100万。,美团外卖配送事业部总经理魏巍：美团闪购日订单量超过百万,14:14,http://www.tmtpost.com/nictation/3592697.html
34,2018年广州车展，WEY于今日上午发布品牌发布会，与雷克萨斯、英菲尼迪等豪华品牌同馆，参展类型包括P8 GT、VV5终结版、WEY-X，涵盖传统动力、插电混动等领域。,2018年广州车展 | WEY品牌P8 GT、VV5终结版等亮相车展,14:02,http://www.tmtpost.com/nictation/3592681.html
35,合众新能源在广州车展公布了首款量产车型哪吒N01电动SUV的售价5.98万起，2019年四季度将上市第二款量产车哪吒N03。会上还发布了营销战略“哪吒汽车云海计划“。,2018年广州车展 | 合众新能源发布“云海计划”，哪吒N01正式上市,13:51,http://www.tmtpost.com/nictation/3592665.html
36,2019年申报的氢能具体项目将聚焦焦膜电极、双极板、高压储氢瓶、增压机、制氢、储氢等核心关键技术的研发。,科技部：明年牵头六大氢能源核心技术研发,13:41,http://www.tmtpost.com/nictation/3592653.html
37,微信发公告称，个人主体注册公众号数量上限由2个调整为1个。企业类主体注册公众号数量上限由5个调整为2个。,微信调整注册公众号数量上限：个人上限1个，企业上限2个,13:38,http://www.tmtpost.com/nictation/3592649.html
38,所获得资金由三支基金组成，分别是第八支旗舰基金6.5亿美元；专注于增长阶段投资的联合投资基金2.5亿美元；以及直接来自Bain Capital追加的1亿美元。,Bain Capital Ventures成功募资10亿美元，专注投资早期阶段创企,13:37,http://www.tmtpost.com/nictation/3592647.html
39,今天红黄蓝回应称，公司管理层已经召开紧急会议讨论意见规定将做出策略性调整。,红黄蓝幼儿园回应：管理层召开紧急会议，短期股价可能有波动,13:31,http://www.tmtpost.com/nictation/3592637.html
40,双11期间，天猫读书电子书总订单超650万，其中双11当天超530万单；由美国作家乔治-马丁所著的《冰与火之歌：权力的游戏》订单量过百万。,阿里文学旗下天猫读书“双11”订单超650万，会员增122%,12:25,http://www.tmtpost.com/nictation/3592537.html
41,下一步此案件将就相关市场界定、市场支配地位的认定、市场支配地位的行为定性等方面开展研究论证。,市场监管总局：三星、海力士、镁光反垄断调查获重要进展,12:12,http://www.tmtpost.com/nictation/3592515.html
42,俄罗斯电子支付平台“Yandex结算”已接入微信支付。以商家为目标，为到访的中国游客提供熟悉的支付选择。,Yandex在俄接入微信支付，方便到访中国游客,12:05,http://www.tmtpost.com/nictation/3592503.html
43,王乐坦承，人人网未来前景尚难预期，但是内容驱动一定是一个重要因素。,多牛创始人:人人网内容驱动一定为重要因素,12:00,http://www.tmtpost.com/nictation/3592497.html
44,针对学前教育新规的影响，奥飞娱乐(002292)在互动平台回应称，公司未涉足幼儿园业务，也未投资盈利性幼儿园的股权或者资产。,奥飞娱乐：未涉足幼儿园业务，也没有投资民办幼儿园计划,11:40,http://www.tmtpost.com/nictation/3592466.html
45,印度马恒达电气日前推出了一个名为Mahindra Treo电动三轮车产品线，共有两款车型分别为Mahindra Treo和Treo Yaari。,马恒达发布两款纯电动三轮车，电池寿命可达5年,11:39,http://www.tmtpost.com/nictation/3592463.html
46,昨日，恒丰银行在京举办了民营企业战略合作签约仪式，与山东如意科技集团有限公司、中国民生投资股份有限公司、国美控股集团有限公司等15家民营企业签署战略合作协议。,恒丰银行与15家民营企业签署战略合作协议,11:22,http://www.tmtpost.com/nictation/3592434.html
47,央行召开金融机构货币信贷形势分析座谈会，易纲行长指出，针对部分企业仍面临的融资难、融资贵问题，金融部门要主动担当，合理规划信贷投放的节奏和力度。,央行召开金融机构货币信贷形势分析座谈会,11:09,http://www.tmtpost.com/nictation/3592421.html
48,具体来说，量化测试中，华为Mate 20的续航时间达到了14小时26分钟，是三星Galaxy S9的几乎两倍。,外媒实测：华为Mate 20登顶2018旗舰机续航之王,11:06,http://www.tmtpost.com/nictation/3592417.html
49,市监局正在研究互联网竞争规律和特点，全面分析评估该交易对市场竞争和行业发展的影响，严厉查处损害消费者权利的垄断行为。,国家市监局回应滴滴收购优步：正依反垄断法进行调查,11:04,http://www.tmtpost.com/nictation/3592411.html
50,昨日，相关部门对上海宝格丽酒店、北京颐和安缦酒店、北京王府半岛酒店和上海璞丽酒店进行询问警示约谈，限期整改，但这4家酒店在下午16时仍然未作出回应。,卫生乱象被曝后，10家酒店已承诺整改，宝格丽等仍未回应,10:46,http://www.tmtpost.com/nictation/3592388.html
51,公司股价此前已连续6个交易日涨停，公司15日晚间披露股价异动公告，表示目前没有任何应予以披露而未披露的事项。,*ST长生再度触及涨停,10:38,http://www.tmtpost.com/nictation/3592365.html
52,个人团购分三种：1799元100杯个人团、899元每人50杯双人团、599元每人33杯三人团，有效期三年。而50杯起售的咖啡套餐，单杯均价在3.98元至7.98元不等。,咖啡外卖市场竞争激烈，连咖啡有意拓展企业客户,10:25,http://www.tmtpost.com/nictation/3592335.html
53,工信部表示，将通过开展人工智能揭榜工作，征集并遴选一批掌握关键核心技术、具备较强创新能力的创新主体。,工信部印发新一代AI产业创新揭榜工作方案,10:08,http://www.tmtpost.com/nictation/3592316.html
54,针对学前教育新规的影响，高乐股份(002348)今日回应称，公司目前没有投资民办幼儿园，也没有投资民办幼儿园的相关规划，相关规定不会对公司业务产生影响。,高乐股份、盛通股份：未投资民办幼儿园，新规对公司无影响,10:03,http://www.tmtpost.com/nictation/3592309.html
55,索尼近日在一份声明中称，SIE将不参加E3 2019，也不会在E3前后举办发布会活动。这也是24年来索尼首度缺席E3。,索尼将缺席明年E3，也无计划单独举办发布会,10:01,http://www.tmtpost.com/nictation/3592304.html
56,据美国科技媒体Recode报道，Facebook总法律顾问科林·斯特奇在2019年将继续留在公司担任总法律顾问。年初时斯特奇曾宣布即将辞职。,舆论危机升级：Facebook总法律顾问推迟辞职,09:38,http://www.tmtpost.com/nictation/3592262.html
57,动脉网完成了新一轮的数千万元A轮融资，由BV百度风投领投，长岭资本、一方集团等5家机构跟投，本轮融资由浩悦资本担任独家财务顾问。,动脉网完成A轮数千万元融资,09:35,http://www.tmtpost.com/nictation/3592258.html
