,brief,header,pub_time,url
0,9月28日，自如称正加速优化上下游供应链，“自如深呼吸二期”项目于日前启动，寻求提升住房空气质量的良性解决办法。还将尽快完善房源装配检控体系，引入专业检测设备。,下架首次出租房近满月，自如称持续优化供应链,21:17,http://www.tmtpost.com/nictation/3502698.html
1,日前，微信在短视频领域有了新的动作，上线了小程序“看一看短视频”。,微信推出短视频小程序“看一看小视频”,21:13,http://www.tmtpost.com/nictation/3502693.html
2,9月28日，百度DuerOS、歌华有线和爱奇艺三家共同宣布，联合打造的人工智能机顶盒“歌华小果”正式发售。即日起，用户可到歌华实体营业厅或登录电子营业厅。,搭载小度的歌华小果发售，电视直播和视频随意切换,21:00,http://www.tmtpost.com/nictation/3502677.html
3,乐视网于今日发布《乐视网信息技术（北京）股份有限公司 第三届董事会第六十四次会议决议公告》。,乐视网：提名第四届董事会非独立董事候选人,20:51,http://www.tmtpost.com/nictation/3502666.html
4,韵达控股（002120.SZ）发布公告称，拟使用部分募集资金人民币15亿元向全资子公司上海韵达货运有限公司进行增资，用于募集资金投资项目后续支出。,韵达拟使用募集资金，向子公司韵达货运增资15亿元,20:47,http://www.tmtpost.com/nictation/3502662.html
5,微信“功能直达”今日正式开放，用户微信搜一搜功能词，搜索页面将呈现相关服务的小程序，点击搜索结果，可直达相关服务页面。目前，已有部分小程序用上了“功能直达”。,微信小程序“功能直达”正式开放,20:39,http://www.tmtpost.com/nictation/3502650.html
6,联想控股今日在港交所公告称，拟向中国证监会申请发行总额不超过人民币180亿元，面向合格投资者公开发行的公司债券，申请发行成功后拟在上交所上市交易，主要用于偿还有息债务等。,联想控股：拟向中国证监会申请发行180亿公司债,20:18,http://www.tmtpost.com/nictation/3502625.html
7,滴滴发布《国庆长假出行应急保障通告及出行提示》，称滴滴已成立长假应急保障工作指挥部，由程维任总指挥、柳青任副总指挥，成员包括各事业部和各城市负责人。,滴滴成立国庆长假应急工作指挥部，程维任总指挥,20:10,http://www.tmtpost.com/nictation/3502616.html
8,公牛集团近日提交IPO招股书。招股书显示，公牛集团2018年第一季度营收20.5亿元，净利润3.2亿元。2017年， 公牛集团营收72.4亿元，净利润12.9亿元。,公牛集团提交IPO招股书,19:56,http://www.tmtpost.com/nictation/3502599.html
9,证监会称：“我会按法定程序核准了中国人民保险集团股份有限公司的首发申请。上述企业及其承销商将与交易所协商确定发行日程，并刊登招股文件。”,证监会核准中国人民保险集团股份有限公司的首发申请,19:50,http://www.tmtpost.com/nictation/3502592.html
10,京东房产近日最新上线的“京东直租”业务，将为消费者提供从装修配置到前期看房、租后管理、安心退租等贯通租房全流程的一系列管家式服务。,京东房产推出“直租”业务，已上线2000套房源,19:38,http://www.tmtpost.com/nictation/3502580.html
11,据彭博报道，花旗将特斯拉评级下调至卖出，目标价从356美元降至225美元；彭博数据显示，特斯拉有9个买入评级、11个持有评级和12个卖出评级。,花旗将特斯拉评级下调至卖出，目标价从356美元降至225美元,19:24,http://www.tmtpost.com/nictation/3502565.html
12,阿里达摩院官网正式上线，网站介绍了达摩院主要职能及研发方向。根据网站信息显示，阿里达摩院覆盖机器智能、数据计算、机器人、金融科技、X 实验室五大研究领域，共14个实验室。,阿里达摩院官网上线，5大研究领域共14个实验室,19:06,http://www.tmtpost.com/nictation/3502541.html
13,比利时国防部一发言人今日表示，比利时国防部将起诉谷歌，原因谷歌是未按照相关要求对敏感的比利时军事基地的卫星图像进行模糊化处理。,因敏感卫星图像未模糊化，比利时国防部将起诉谷歌,18:54,http://www.tmtpost.com/nictation/3502524.html
14,小米国际公关部负责人Kaylene Hong已从小米辞职，今天起将正式从小米离职。,小米国际公关部负责人离职,18:40,http://www.tmtpost.com/nictation/3502508.html
