,brief,header,pub_time,url
0,10月23日—26日，中国国际社会公共安全产品博览会举行。人工智能创业公司地平线在会场同期举办了自己的发布会，发布了其基于AI芯片的未来城市解决方案。在地平线展出的产品中，有首次推出的XForce边缘AI计算平台。该平台可基于稀疏和定点神经网络完成各种深度学习任务，实现人脸和人体抓拍识别、人体行为分析、视频结构化等功能。（新浪科技）,AI创企地平线推出边缘AI计算平台，可实现人脸和人体抓拍识别,2018-10-24 19:37,https://tech.sina.com.cn/it/2018-10-24/doc-ihmxrkzw2147950.shtml
1,苹果本周在欧亚经济委员会注册了新的Mac型号，表明新型号和产品升级可能即将到来。法国网站Consomac发现，这些文件在亚美尼亚，白俄罗斯，哈萨克斯坦，吉尔吉斯斯坦和俄罗斯都有涉及。苹果预计将于10月30日在纽约市推出一款新的入门级13英寸MacBook。这台更实惠的笔记本将作为MacBook Air的替代品。（cnBeta）,发布会前夕，苹果在欧洲监管机构注册多个Mac新型号,2018-10-24 19:31,https://www.cnbeta.com/articles/tech/780785.htm
2,今日晚间消息，据特斯拉公司网站信息显示，特斯拉已将上周发布的新款Model 3电动汽车的价格提高了1000美元。10月18日，特斯拉悄悄发布了一款新车，让市场颇感意外。这款新车就是“中距离”版Model 3，售价为4.5万美元。但如今，特斯拉已将这款新车的价格提高了1000美元至4.6万美元。（新浪科技）,特斯拉将上周发布的新款Model 3售价提高1000美元,2018-10-24 19:20,https://tech.sina.com.cn/it/2018-10-24/doc-ihmxrkzw2092565.shtml
3,全国工商联今日举行新闻发布会，杭州娃哈哈集团有限公司董事长兼总经理宗庆后位列“改革开放40年百名杰出民营企业家”名单。他在会后接受采访时表示，改革开放已经经历了40年，他希望下一步改革的方向是审批制度改革和降低税费。面对一些困难，宗庆后建议民营企业家扎根实体经济，扎根主业。企业家要要扎扎实实做，不必想着法子去挣快钱。（新华网）,宗庆后：民营企业家要扎根实体经济、扎根主业,2018-10-24 19:17,http://www.xinhuanet.com/fortune/2018-10/24/c_129978549.htm
4,10月24日，青岛海尔正式登陆中欧所D股市场，并通过法兰克福证券交易所的准入并挂牌交易实现上市，成为中欧所D股市场第一支D股股票。D股的股份代码：690D。青岛海尔发行价为每股1.05欧元，分配3.05亿股D股予投资者。青岛海尔表示，进入欧洲资本市场是青岛海尔全球化战略的重要一环。（新京报）,青岛海尔正式登陆中欧所D股，发行价为每股1.05欧元,2018-10-24 18:57,http://www.bjnews.com.cn/finance/2018/10/24/513867.html
5,10月23日晚，有媒体报道称，“深圳国资安排数百亿专项资金驰援上市公司的行动又有新进展，首批资金已经发放，已有部分上市公司拿到援助资金。”10月24日，受上述消息影响，深圳多家上市公司股价涨停或者出现快速上涨迹象。公司股价在被快速冲击涨停，多家上市公司在投资互动平台上发表相关澄清申明。（经济观察网）,深圳多家上市公司股价涨停，部分公司澄清“深圳国资驰援”,2018-10-24 18:51,http://www.eeo.com.cn/2018/1024/339474.shtml
6,今年10月，腾讯对外集中展示了其在智慧交通领域的首份“成绩单”：截止目前，腾讯乘车码开通用户已经超过5000万，覆盖城市超过100个。与此同时，腾讯乘车码升级成为“乘车码”，并更换LOGO。此外，腾讯发布了以乘车码、智能出行助手、定制巴士、城市神经中枢在内的智慧交通产品。（钛媒体）,腾讯首次公布乘车码用户已超5000万,2018-10-24 18:47,https://www.jiemian.com/article/2563449.html
7,近日，有受害者遭遇“刷单赚取佣金”的网络诈骗，被骗走一万多元，而诈骗的订单来自苹果公司。联系苹果公司后，客服证实有此订单，让受害者联系警方发送邮件到指定邮箱。截至今日，苹果方面未给出解决方案，且曾邮件回复称不属“紧急情况”，但已在处理。记者发现，曾有多名网友爆料称遭遇类似骗局。（新京报）,多人遭遇刷单骗局报警，苹果回复：不符合“紧急情况”标准,2018-10-24 18:39,http://tech.qq.com/a/20181024/012926.htm
8,今日，GGV 变革+大会今日在京召开。小红书创始人瞿芳表示，“我们认为男性是快速崛起的市场，我们聚焦越来越年轻的消费市场，其实在这个多元化的市场里面一直有消费升级的需求。瞿芳认为，通过算法分发这样的逻辑去推送最准确的信息给市场，推动不同阶级的消费升级一定是大趋势，不管是消费升级还是消费分级。（腾讯科技）,小红书创始人瞿芳：推动不同阶级的消费升级一定是大趋势,2018-10-24 18:34,http://tech.qq.com/a/20181024/012409.htm
9,36氪讯，伊利股份发布公告称，相关举报不涉及公司应披露而未披露的重大信息，公司目前管理团队稳定，生产经营正常。今日早些时候，伊利集团通过官方网站、官方微信、官方微博等发布了实名举报公开信。伊利股份午后闪崩，一度跌逾8%，收盘跌7.18%。,伊利股份：相关举报不涉及公司应披露而未披露的重大信息,2018-10-24 18:32,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2018-10-25/600887_20181025_1.pdf
10,当地时间2018年10月23日，骨科及医疗科技公司Stryker宣布以1.90亿美元完成了对Invuity的收购。同时，Invuity用于微创手术的一次性可视化手术器械也被Stryker纳入其产品组合。此前，双方已在9月11日时宣布达成收购协议。根据交易条款，Stryker以每股7.40美元的价格完成收购。（动脉网）,骨科及医疗科技公司Stryker以1.90亿美元收购Invuity,2018-10-24 18:26,https://vcbeat.net/YmNlYjZlMzFiNDU1NTVhNmQxZGE2ZDAzZTVkMGYyZmY=
11,近日，北京爱徒教育科技有限公司宣布完成数百万元天使轮融资，由凯临资本投资。据介绍，此轮融资将用于技术研发投入，优化可视化编程项目。爱徒教育是一家以科技化方式服务现代教学的科技化教育公司。预计到2019年年底，爱徒教育合作的公立学校和图书馆将达到200余所。（亿欧）,爱徒教育获数百万元天使轮融资,2018-10-24 18:24,https://www.iyiou.com/breaking/20054
12,1药网母公司111集团宣布与意大利生物制药企业美纳里尼达成战略合作。此次合作聚焦在产品分销、市场推广和医疗专业合作三个方面。美纳里尼将向111集团旗下1药网、1药城提供品牌产品，美纳里尼也将获得111集团提供的精准的定制化渠道管控、数据流向、互联网运营支持等服务。美纳里尼将为111集团提供学术内容与产品培训，111集团旗下互联网医院将为美纳里尼提供电子处方服务。（界面）,1药网母公司111集团与美纳里尼达成战略合作,2018-10-24 18:18,https://www.jiemian.com/article/2563995.html
13,哈啰出行的CEO杨磊今日表示，哈啰单车已经在100多个城市实现净利润。他认为共享单车不单能赚钱，而且还能实现规模性的盈利。据悉，哈啰单车每台车的运维成本大概在3毛多钱，折旧成本在6毛钱，车均日收入已经突破1块多了。他表示，智能、好骑、少坏，是哈啰单车的研发三要素。（网易科技）,哈啰单车CEO杨磊：已经在100多个城市实现净利润,2018-10-24 18:17,http://tech.163.com/18/1024/14/DUT26PMO00097U7R.html
14,36氪讯，10月24日，快狗打车与分众传媒宣布达成战略合作伙伴关系。快狗打车董事长陈小华在发布会现场晒出了一份成绩单，在品牌焕新之后快狗打车多项数据均有突破性的增长，品牌词搜索增长260%、日订单量增长两倍、App在各应用商店下载量排名前三、新增激活提升170%、广告覆盖人数高达1.87亿。,快狗打车和分众传媒达成战略合作,2018-10-24 18:11,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/141752&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C10%E6%9C%8824%E6%97%A5%EF%BC%8C%E5%BF%AB%E7%8B%97%E6%89%93%E8%BD%A6%E4%B8%8E%E5%88%86%E4%BC%97%E4%BC%A0%E5%AA%92%E5%AE%A3%E5%B8%83%E8%BE%BE%E6%88%90%E6%88%98%E7%95%A5%E5%90%88%E4%BD%9C%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E3%80%82%E5%BF%AB%E7%8B%97%E6%89%93%E8%BD%A6%E8%91%A3%E4%BA%8B%E9%95%BF%E9%99%88%E5%B0%8F%E5%8D%8E%E5%9C%A8%E5%8F%91%E5%B8%83%E4%BC%9A%E7%8E%B0%E5%9C%BA%E6%99%92%E5%87%BA%E4%BA%86%E4%B8%80%E4%BB%BD%E6%88%90%E7%BB%A9%E5%8D%95%EF%BC%8C%E5%9C%A8%E5%93%81%E7%89%8C%E7%84%95%E6%96%B0%E4%B9%8B%E5%90%8E%E5%BF%AB%E7%8B%97%E6%89%93%E8%BD%A6%E5%A4%9A%E9%A1%B9%E6%95%B0%E6%8D%AE%E5%9D%87%E6%9C%89%E7%AA%81%E7%A0%B4%E6%80%A7%E7%9A%84%E5%A2%9E%E9%95%BF%EF%BC%8C%E5%93%81%E7%89%8C%E8%AF%8D%E6%90%9C%E7%B4%A2%E5%A2%9E%E9%95%BF260%25%E3%80%81%E6%97%A5%E8%AE%A2%E5%8D%95%E9%87%8F%E5%A2%9E%E9%95%BF%E4%B8%A4%E5%80%8D%E3%80%81App%E5%9C%A8%E5%90%84%E5%BA%94%E7%94%A8%E5%95%86%E5%BA%97%E4%B8%8B%E8%BD%BD%E9%87%8F%E6%8E%92%E5%90%8D%E5%89%8D%E4%B8%89%E3%80%81%E6%96%B0%E5%A2%9E%E6%BF%80%E6%B4%BB%E6%8F%90%E5%8D%87170%25%E3%80%81%E5%B9%BF%E5%91%8A%E8%A6%86%E7%9B%96%E4%BA%BA%E6%95%B0%E9%AB%98%E8%BE%BE1.87%E4%BA%BF%E3%80%82
15,36氪讯，第五年参加天猫双11的速卖通今年将从悉尼时间11月11日的0点正式开卖，到11月12日23：59分结束，首次实现48小时全球所有时区覆盖。据估算，未来三周内会有超过数亿用户访问速卖通，而速卖通为全球用户配备了希伯来语、阿拉伯语等13种语言。往年，速卖通的天猫双11均按美国西部时间开始，这导致约20-30%的用户错过双11的最佳时间。,速卖通第五年参加天猫双11，48小时覆盖全球所有时区,2018-10-24 17:54,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/141751&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E7%AC%AC%E4%BA%94%E5%B9%B4%E5%8F%82%E5%8A%A0%E5%A4%A9%E7%8C%AB%E5%8F%8C11%E7%9A%84%E9%80%9F%E5%8D%96%E9%80%9A%E4%BB%8A%E5%B9%B4%E5%B0%86%E4%BB%8E%E6%82%89%E5%B0%BC%E6%97%B6%E9%97%B411%E6%9C%8811%E6%97%A5%E7%9A%840%E7%82%B9%E6%AD%A3%E5%BC%8F%E5%BC%80%E5%8D%96%EF%BC%8C%E5%88%B011%E6%9C%8812%E6%97%A523%EF%BC%9A59%E5%88%86%E7%BB%93%E6%9D%9F%EF%BC%8C%E9%A6%96%E6%AC%A1%E5%AE%9E%E7%8E%B048%E5%B0%8F%E6%97%B6%E5%85%A8%E7%90%83%E6%89%80%E6%9C%89%E6%97%B6%E5%8C%BA%E8%A6%86%E7%9B%96%E3%80%82%E6%8D%AE%E4%BC%B0%E7%AE%97%EF%BC%8C%E6%9C%AA%E6%9D%A5%E4%B8%89%E5%91%A8%E5%86%85%E4%BC%9A%E6%9C%89%E8%B6%85%E8%BF%87%E6%95%B0%E4%BA%BF%E7%94%A8%E6%88%B7%E8%AE%BF%E9%97%AE%E9%80%9F%E5%8D%96%E9%80%9A%EF%BC%8C%E8%80%8C%E9%80%9F%E5%8D%96%E9%80%9A%E4%B8%BA%E5%85%A8%E7%90%83%E7%94%A8%E6%88%B7%E9%85%8D%E5%A4%87%E4%BA%86%E5%B8%8C%E4%BC%AF%E6%9D%A5%E8%AF%AD%E3%80%81%E9%98%BF%E6%8B%89%E4%BC%AF%E8%AF%AD%E7%AD%8913%E7%A7%8D%E8%AF%AD%E8%A8%80%E3%80%82%E5%BE%80%E5%B9%B4%EF%BC%8C%E9%80%9F%E5%8D%96%E9%80%9A%E7%9A%84%E5%A4%A9%E7%8C%AB%E5%8F%8C11%E5%9D%87%E6%8C%89%E7%BE%8E%E5%9B%BD%E8%A5%BF%E9%83%A8%E6%97%B6%E9%97%B4%E5%BC%80%E5%A7%8B%EF%BC%8C%E8%BF%99%E5%AF%BC%E8%87%B4%E7%BA%A620-30%25%E7%9A%84%E7%94%A8%E6%88%B7%E9%94%99%E8%BF%87%E5%8F%8C11%E7%9A%84%E6%9C%80%E4%BD%B3%E6%97%B6%E9%97%B4%E3%80%82
16,据外媒报道，吉利宣布将增强其现有的4G LTE网络服务，同时研发新的5G NR方案。吉利汽车研究院副总裁表示，到2021年，所有吉利车型将实现从4G LTE向5G NR网络的转型。据高通解释，5G NR是5G无线技术的全球化标准，可提升网络输出速度、提升网络传输效率并实现扩容。（盖世汽车）,吉利与高通合作研发5G NR技术，GKUI提升车型性能及用户体验,2018-10-24 17:43,http://auto.gasgoo.com/News/2018/10/240443344334I70069148C601.shtml
17,36氪获悉，新加坡政府宣布，远景集团下属远景智能新加坡公司中标总理公署下设“智慧国度”专属推进机构——“政府科技局” 的物联网开发平台项目。这是迄今为止，第一家中国科技公司中标新加坡政府主导的智能物联网项目。今年4月，新加坡总理李显龙到访远景集团，沟通了智能物联网助推“智慧国度”战略，日前已达成合作。,远景集团中标新加坡政府物联网操作系统,2018-10-24 17:42,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/141749&title=36%E6%B0%AA%E8%8E%B7%E6%82%89%EF%BC%8C%E6%96%B0%E5%8A%A0%E5%9D%A1%E6%94%BF%E5%BA%9C%E5%AE%A3%E5%B8%83%EF%BC%8C%E8%BF%9C%E6%99%AF%E9%9B%86%E5%9B%A2%E4%B8%8B%E5%B1%9E%E8%BF%9C%E6%99%AF%E6%99%BA%E8%83%BD%E6%96%B0%E5%8A%A0%E5%9D%A1%E5%85%AC%E5%8F%B8%E4%B8%AD%E6%A0%87%E6%80%BB%E7%90%86%E5%85%AC%E7%BD%B2%E4%B8%8B%E8%AE%BE%E2%80%9C%E6%99%BA%E6%85%A7%E5%9B%BD%E5%BA%A6%E2%80%9D%E4%B8%93%E5%B1%9E%E6%8E%A8%E8%BF%9B%E6%9C%BA%E6%9E%84%E2%80%94%E2%80%94%E2%80%9C%E6%94%BF%E5%BA%9C%E7%A7%91%E6%8A%80%E5%B1%80%E2%80%9D%20%E7%9A%84%E7%89%A9%E8%81%94%E7%BD%91%E5%BC%80%E5%8F%91%E5%B9%B3%E5%8F%B0%E9%A1%B9%E7%9B%AE%E3%80%82%E8%BF%99%E6%98%AF%E8%BF%84%E4%BB%8A%E4%B8%BA%E6%AD%A2%EF%BC%8C%E7%AC%AC%E4%B8%80%E5%AE%B6%E4%B8%AD%E5%9B%BD%E7%A7%91%E6%8A%80%E5%85%AC%E5%8F%B8%E4%B8%AD%E6%A0%87%E6%96%B0%E5%8A%A0%E5%9D%A1%E6%94%BF%E5%BA%9C%E4%B8%BB%E5%AF%BC%E7%9A%84%E6%99%BA%E8%83%BD%E7%89%A9%E8%81%94%E7%BD%91%E9%A1%B9%E7%9B%AE%E3%80%82%E4%BB%8A%E5%B9%B44%E6%9C%88%EF%BC%8C%E6%96%B0%E5%8A%A0%E5%9D%A1%E6%80%BB%E7%90%86%E6%9D%8E%E6%98%BE%E9%BE%99%E5%88%B0%E8%AE%BF%E8%BF%9C%E6%99%AF%E9%9B%86%E5%9B%A2%EF%BC%8C%E6%B2%9F%E9%80%9A%E4%BA%86%E6%99%BA%E8%83%BD%E7%89%A9%E8%81%94%E7%BD%91%E5%8A%A9%E6%8E%A8%E2%80%9C%E6%99%BA%E6%85%A7%E5%9B%BD%E5%BA%A6%E2%80%9D%E6%88%98%E7%95%A5%EF%BC%8C%E6%97%A5%E5%89%8D%E5%B7%B2%E8%BE%BE%E6%88%90%E5%90%88%E4%BD%9C%E3%80%82
18,通过外媒资讯获悉，总部位于加利福尼亚州圣地亚哥的癌症免疫治疗公司Decoy Biosystems在其种子轮中融资600万美元。本轮融资由Mountain Pacific Venture Fund领投，参投者为TY BIO Investment。Decoy Biosystems是一家生物技术公司，该公司致力于不可切除或转移性实体肿瘤和淋巴瘤患者的癌症免疫治疗。（动脉网）,癌症免疫治疗公司Decoy Biosystems融资600万美元，用以推进其治疗技术,2018-10-24 17:37,https://vcbeat.net/MmVmYjIxYTg2ZWQwYjMyMDE4NGZmODNmOTM0NDc1YjU=
