,brief,header,pub_time,url
0,乐视网(300104)8日晚公告，乐视体育于2016年4月引入投资者，新增投资者40余方分别以现金、债转股形式增资。,乐视网：部分银行账户及控股，参股子公司股权被冻结,20:03,http://www.tmtpost.com/nictation/3519556.html
1,英国高等法院法官马克·沃比(Mark Warby)周一驳回了一起针对谷歌的诉讼案件。,谷歌被诉收集400万iPhone用户信息案被法院驳回,19:47,http://www.tmtpost.com/nictation/3519540.html
2,福田汽车今日公告称，公司拟在北京产权交易所预挂牌转让持有的全资子公司北京宝沃67%股权。,福田汽车：拟转让北京宝沃67%股权,19:22,http://www.tmtpost.com/nictation/3519512.html
3,针对作家王小山炮轰飞猪旅行App利用大数据杀熟一事，飞猪官方微博回应称，“飞猪敢于承诺：从来没有，也永远不会利用大数据损害消费者利益。”,飞猪否认利用大数据杀熟：从来没有，也永远不会,19:04,http://www.tmtpost.com/nictation/3519485.html
4,百度今日通过内部邮件宣布“青松计划”正式开始实施，凡是司龄达到两年及以上员工的父母双方，都可在全国范围内享受住院医疗保障。,百度“青松计划”实施：为员工父母提供商业保险,18:53,http://www.tmtpost.com/nictation/3519467.html
5,据外媒报道，芬兰公司Varjo在一轮由欧洲风险投资公司Atomico牵头、西门子旗下风险投资公司参投的融资中获得3100万美元。,芬兰虚拟现实公司Varjo最新融资3100万美元,18:35,http://www.tmtpost.com/nictation/3519443.html
6,据The Information消息，腾讯将向巴西金融科技初创公司Nubank投资2亿美元。,腾讯将向巴西金融科技初创公司Nubank投2亿美元,18:15,http://www.tmtpost.com/nictation/3519383.html
7,今日恒大健康收盘报8.78港元，跌16.38%。此前，恒大健康发布公告称，贾跃亭要求终止与恒大合作。,恒大健康收跌16.38%,18:06,http://www.tmtpost.com/nictation/3519370.html
8,中兴通讯(000063)发布10月8日晚间公告称，公司将继续购买“董事、监事及高级职员责任险”。,中兴通讯：继续购买“董事、监事及高级职员责任险”,17:45,http://www.tmtpost.com/nictation/3519344.html
9,格力电器（00651.SZ）公告称，预计第三季度营业总收入570.47亿元-588.50亿元，上年同期为420.06亿元。,格力电器：Q3将净利78亿元至88亿元，同比增长29%至46%,17:22,http://www.tmtpost.com/nictation/3519314.html
10,昨日腾讯公司与英国移动医疗公司Medopad，携手帕金森病领域国际临床第一人Ray Chaudhuri教授，于香港举行战略合作签约暨合作科研备忘录签署发布会。,腾讯与Medopad达成战略合作，启动帕金森AI辅诊国际联合研发,17:05,http://www.tmtpost.com/nictation/3519285.html
11,分众传媒(002027)10月8日晚间公告，截至2018年9月末，公司累计回购股份数量4979.79万股，占公司总股本的0.339%，合计支付的总金额逾4亿元。,分众传媒：已累计回购逾4亿元股份,16:49,http://www.tmtpost.com/nictation/3519250.html
12,碧桂园称，有两个地方确实推出了降价促销措施，但不是全面降价或者是大面积降价，只是在个别城市（如有些销售情况不太好的四五线城市）的个别项目，进行了打折促销。,碧桂园：“华东区域多个楼盘大幅度降价”不属实,16:42,http://www.tmtpost.com/nictation/3519233.html
13,针对搜狗恶意劫持百度流量案在5月底终审宣判搜狗败诉后，搜狗拒不履行判决赔偿及道歉，对此百度已向北京市海淀区人民法院申请强制执行，目前法院已经受理。,海淀法院对搜狗下达行为保全禁令：停止劫持百度流量,16:25,http://www.tmtpost.com/nictation/3519211.html
14,从2018年10月10日起，各地税务机关通知本地区影视制作公司等影视行业企业和高收入影视从业人员，根据相关规定，对2016年以来的申报纳税情况进行自查自纠。,国家税务总局部署开展规范影视行业税收秩序工作,16:16,http://www.tmtpost.com/nictation/3519197.html
15,"通用汽车及其合资企业第三季度在华零售销量共计835,934辆，同比下降14.9%。1至9月，通用汽车在华累计销量达2,680,330辆，较去年同期下滑2.5%。",通用汽车及其合资企业第三季度在华零售销量同比下降14.9%,15:54,http://www.tmtpost.com/nictation/3519161.html
16,今日沪深两市通信运营、计算机应用、互联网传媒等科技板块大幅下跌，其中海康威视跌停；三六零跌9.30%，逼近跌停；工业富联跌3.65%，首次跌破发行价。,沪深两市科技股大跌：三六零逼近跌停，工业富联破发,15:32,http://www.tmtpost.com/nictation/3519122.html
